Date,corr_0.05,corr_0.1,corr_0.15,corr_0.2
2003-07-15,-0.0068261630829,-0.00700625703439,0.0671050336815,0.0219225611528
2003-07-16,-0.00706614372284,-0.00656357397794,0.0676753860668,0.022426642188
2003-07-17,-0.00446685688693,-0.00420740356016,0.0644234596214,0.022426642188
2003-07-18,-0.0154947102767,-0.0151187420882,0.0639947362255,0.0229307232233
2003-07-21,-0.0109004378463,-0.0102682129915,0.0631704578413,0.0227626962115
2003-07-22,-0.0143983069125,-0.0126282100711,0.0690900824557,0.0227626962115
2003-07-23,-0.0186818594733,-0.016633973378,0.0683394169292,0.0225946691998
2003-07-24,-0.0191158242903,-0.0176401271446,0.0666484724696,0.022426642188
2003-07-25,-0.0250862550445,-0.0243142850771,0.0688929592332,0.0225946691998
2003-07-28,-0.0205579429275,-0.0196475810826,0.0683901323614,0.0225946691998
2003-07-29,-0.0185750524892,-0.0177507861724,0.0677993353143,0.0225946691998
2003-07-30,-0.015433018466,-0.0153448210706,0.0667835379842,0.0222586151763
2003-07-31,-0.0118241258855,-0.0119676546597,0.0656050857876,0.022426642188
2003-08-01,0.0177217510503,0.0172596174747,0.0760287036567,0.032378420455
2003-08-04,0.0231661719761,0.0228251081131,0.077661828569,0.032378420455
2003-08-05,0.0319510427859,0.031538780267,0.0731342991065,0.0326400675043
2003-08-06,0.0223227921712,0.0222048121458,0.0738069286869,0.0329017145537
2003-08-07,0.0117444351675,0.0113267802176,0.0722419278431,0.0329017145537
2003-08-08,0.00678726704196,0.00650758457426,0.0735250016878,0.0329017145537
2003-08-11,0.00873027009191,0.00860820620799,0.0753686998711,0.0326400675043
2003-08-12,-0.00605683839367,-0.00603538179959,0.0763067888374,0.0326400675043
2003-08-13,0.00163121153908,0.00188686998125,0.0797181899064,0.032378420455
2003-08-14,8.27245554429e-05,0.000429969279718,0.0806470740181,0.0321167734056
2003-08-15,-0.00142482629753,-0.000922368145099,0.081445117087,0.0321167734056
2003-08-18,-0.00272922351257,-0.00225841012053,0.0815120429787,0.0326400675043
2003-08-19,-0.00461152439356,-0.00410649127085,0.0821581223553,0.0326400675043
2003-08-20,-0.00434849957232,-0.00403340559605,0.0804621542293,0.0318551263563
2003-08-21,-0.00591018080674,-0.00573206280382,0.0779679482088,0.0321167734056
2003-08-22,-0.000114403988825,1.71383396899e-05,0.0757671514156,0.0318551263563
2003-08-25,0.00886769129835,0.00901929551905,0.0778121531735,0.0318551263563
2003-08-26,0.00920360285028,0.00924885583112,0.0777377778777,0.0315934793069
2003-08-27,0.00765162074605,0.007879286251,0.0809192233194,0.0313318322576
2003-08-28,0.00342810785362,0.00335959879092,0.0806143044054,0.0310701852082
2003-08-29,0.00549554296721,0.00547139805846,0.0819051068568,0.0308085381589
2003-09-02,0.014444051138,0.0145799426406,0.086690165677,0.0326863698299
2003-09-03,0.0184913862848,0.0187120140403,0.0871699241962,0.0323853915127
2003-09-04,0.0123765909333,0.0126570403823,0.0872461945103,0.0326863698299
2003-09-05,0.00812934085785,0.00832097026776,0.0856401702121,0.0326863698299
2003-09-08,0.00937366523538,0.00965883306991,0.0876503617955,0.0326863698299
2003-09-09,0.0127412318121,0.0130830291953,0.0847718907621,0.0329873481471
2003-09-10,0.0212442181147,0.0215786865199,0.0809502362353,0.0329873481471
2003-09-11,0.0158791476202,0.0163082355017,0.0842540917453,0.0329873481471
2003-09-12,0.0127953760555,0.0132977806396,0.0863622719597,0.0326863698299
2003-09-15,0.0177914406058,0.0182252673268,0.0863459542891,0.0326863698299
2003-09-16,0.0100692624982,0.01045361338,0.0920118827662,0.0323853915127
2003-09-17,0.012519525294,0.0129737612072,0.0933116307356,0.0320844131955
2003-09-18,0.00957237440056,0.00996337511041,0.0963375375496,0.0317834348784
2003-09-19,0.00893065359428,0.00927044742282,0.0951008921064,0.0317834348784
2003-09-22,0.0244442677088,0.0248085239365,0.0924904204743,0.0320844131955
2003-09-23,0.0203577184826,0.0208695388929,0.0918953078192,0.0335893047814
2003-09-24,0.032694557065,0.0329720045232,0.0837460834162,0.0332883264642
2003-09-25,0.040232994953,0.0404666223775,0.0817052754467,0.0335893047814
