Date,realCorr_0.05,realCorr_0.1,realCorr_0.15,realCorr_0.2,realCorr_0.25
2015-05-15,0.0456797557596,0.0480418898413,0.0642647637914,0.0840427797522,0.0840427797522
2015-05-18,0.050762642232,0.0532281849246,0.0675224203729,0.0840427797522,0.0840427797522
2015-05-19,0.0565517077223,0.0591498789731,0.0715761744325,0.0840427797522,0.0840427797522
2015-05-20,0.0557580303683,0.0581411456473,0.0702320079079,0.0840427797522,0.0840427797522
2015-05-21,0.0512892195924,0.05325057746,0.0664991851307,0.0840427797522,0.0840427797522
2015-05-22,0.0514855528941,0.0531805095843,0.0664256214483,0.0840427797522,0.0840427797522
2015-05-26,0.0552040362805,0.0569254427736,0.0673668284383,0.0840427797522,0.0840427797522
2015-05-27,0.0546989528471,0.055795222723,0.068696546198,0.0840427797522,0.0840427797522
2015-05-28,0.0529947905435,0.0534546437211,0.0681764904132,0.0840427797522,0.0840427797522
2015-05-29,0.0553496928769,0.0560969670677,0.0676358844579,0.0840427797522,0.0840427797522
2015-06-01,0.0311249580619,0.0232966336023,0.0406368323223,0.0601003419792,0.0601003419792
2015-06-02,0.0317629579196,0.0235922232649,0.0416660179501,0.0601003419792,0.0601003419792
2015-06-03,0.0319601105898,0.023758252423,0.0422195745803,0.0601003419792,0.0601003419792
2015-06-04,0.0381544690726,0.0295885792754,0.0456297740962,0.0601003419792,0.0601003419792
2015-06-05,0.0363491381341,0.027845588387,0.0445371645149,0.0601003419792,0.0601003419792
2015-06-08,0.0396220411393,0.031026331865,0.0451041966625,0.0601003419792,0.0601003419792
2015-06-09,0.0326513270441,0.0241078489696,0.0414245025225,0.0601003419792,0.0601003419792
2015-06-10,0.0276270149579,0.0190549067075,0.0397355175765,0.0601003419792,0.0601003419792
2015-06-11,0.0265354599164,0.0181209423965,0.0385161607483,0.0601003419792,0.0601003419792
2015-06-12,0.0298863335103,0.0212471222672,0.0398479063803,0.0601003419792,0.0601003419792
2015-06-15,0.0341851307041,0.0256558095803,0.0395496139853,0.0601003419792,0.0601003419792
2015-06-16,0.028802180626,0.0203754412087,0.0363009287585,0.0601003419792,0.0601003419792
2015-06-17,0.0258407508592,0.0172601172451,0.0351738740534,0.0601003419792,0.0601003419792
2015-06-18,0.0203123085403,0.011728846097,0.0331593406168,0.0601003419792,0.0601003419792
2015-06-19,0.0271242890276,0.0182882642933,0.0368227112489,0.0601003419792,0.0601003419792
2015-06-22,0.0230575001895,0.0144123365397,0.0347697412875,0.0601003419792,0.0601003419792
2015-06-23,0.0209960421765,0.0121630307993,0.0346975349223,0.0601003419792,0.0601003419792
2015-06-24,0.0265270970648,0.0172258708866,0.0380186597675,0.0601003419792,0.0601003419792
2015-06-25,0.0283486801826,0.018900972241,0.0383606160547,0.0601003419792,0.0601003419792
2015-06-26,0.0312582134546,0.021632989032,0.040369414932,0.0601003419792,0.0601003419792
2015-06-29,0.0435262444763,0.0330064219771,0.044849030332,0.0601003419792,0.0601003419792
2015-06-30,0.0484146752331,0.037872278013,0.049117241399,0.0691686780344,0.0691686780344
2015-07-01,0.0326150574177,0.032822403712,0.0467104253932,0.0632895870209,0.0632895870209
2015-07-02,0.0321936848421,0.0323521017789,0.045299235733,0.0632895870209,0.0632895870209
2015-07-06,0.0445364760114,0.0439067407638,0.0544013873441,0.0632895870209,0.0632895870209
2015-07-07,0.0399890849141,0.0393361421088,0.0528270482393,0.0632895870209,0.0632895870209
2015-07-08,0.0519908878472,0.0504309660914,0.0577453489423,0.0632895870209,0.0632895870209
