Date,CAY,NOS,BM,PE,CAPE,DP,PCAprice,CPI,SPX,BY,DEF,TERM,VRP,IC,BDI,PCR,MA,PCAtech,OIL,SI,SIM
2012-09-05,-0.009080644,0.0138,0.46667911100000004,16.69,21.78,0.0208,-0.93491407926,0.019497168999999998,1403.44,1.0004118359999998,1.38,1.49,-4.71512489,68.16,-0.22095672,-0.558661313,1.0,-4.25481540632,0.050765582999999996,,0.246153846
2012-09-06,-0.009080644,0.0138,0.46667911100000004,16.69,21.78,0.0208,-0.93491407926,0.019497168999999998,1432.12,1.0028889890000001,1.41,1.57,-6.85512489,68.64,-0.225917431,-0.551820626,1.0,0.353256120836,0.050312297,,0.238461538
2012-09-07,-0.009080644,0.0138,0.46667911100000004,16.69,21.78,0.0208,-0.93491407926,0.019497168999999998,1437.92,0.999814628,1.4,1.56,-8.07512489,67.85,-0.237172178,-0.553236844,1.0,2.51216901425,0.049921245999999996,,0.23076923100000002
2012-09-10,-0.009080644,0.0138,0.46667911100000004,16.69,21.78,0.0208,-0.93491407926,0.019497168999999998,1429.08,1.000346205,1.4,1.58,-6.17512389,67.74,-0.246606335,-0.556683219,1.0,2.49880390817,0.05137188400000001,,0.223076923
2012-09-11,-0.009080644,0.0138,0.46667911100000004,16.69,21.78,0.0208,-0.93491407926,0.019497168999999998,1433.56,1.000726931,1.41,1.6,-6.04512489,67.61,-0.258678611,-0.557368579,1.0,3.04245306357,0.057960024000000006,,0.215384615
2012-09-12,-0.009080644,0.0138,0.46667911100000004,16.69,21.78,0.0208,-0.93491407926,0.019497168999999998,1436.56,1.002420587,1.39,1.67,-6.65512489,66.27,-0.267184035,-0.557525491,1.0,3.04245306357,0.064506341,,0.20769230800000002
2012-09-13,-0.009080644,0.0138,0.46667911100000004,16.69,21.78,0.0208,-0.93491407926,0.019497168999999998,1459.99,0.9994611170000001,1.37,1.65,-8.40512489,62.76,-0.273026316,-0.553229094,1.0,3.04245306357,0.067285605,,0.2
2012-09-14,-0.009080644,0.0138,0.46667911100000004,16.69,21.78,0.0208,-0.93491407926,0.019497168999999998,1465.77,1.004135858,1.36,1.77,-7.94512489,66.21,-0.28354978399999997,-0.555810709,1.0,3.04245306357,0.074052754,,0.192307692
2012-09-17,-0.009080644,0.0138,0.46667911100000004,16.69,21.78,0.0208,-0.93491407926,0.019497168999999998,1461.19,0.999278685,1.36,1.74,-7.86512489,65.92,-0.293176972,-0.547353451,1.0,3.04245306357,0.056876085,,0.184615385
2012-09-18,-0.009080644,0.0138,0.46667911100000004,16.69,21.78,0.0208,-0.93491407926,0.019497168999999998,1459.32,0.998968031,1.32,1.72,-8.27512489,64.97,-0.269392034,-0.542405104,1.0,3.04245306357,0.050139637,,0.17692307699999998
2012-09-19,-0.009080644,0.0138,0.46667911100000004,16.69,21.78,0.0208,-0.93491407926,0.019497168999999998,1461.05,0.998932533,1.31,1.68,-8.57512489,65.07,-0.257201646,-0.533122035,1.0,3.04245306357,0.038226605,,0.16923076899999998
2012-09-20,-0.009080644,0.0138,0.46667911100000004,16.69,21.78,0.0208,-0.93491407926,0.019497168999999998,1460.26,1.000269646,1.34,1.69,-8.38512489,66.47,-0.22801636,-0.534426884,1.0,3.04245306357,0.033754791,,0.161538462
2012-09-21,-0.009080644,0.0138,0.46667911100000004,16.69,21.78,0.0208,-0.93491407926,0.019497168999999998,1460.15,0.9990004990000001,1.33,1.66,-8.47512489,68.12,-0.208588957,-0.53814507,1.0,0.353256120836,0.052938673,,0.153846154
2012-09-24,-0.009080644,0.0138,0.46667911100000004,16.69,21.78,0.0208,-0.93491407926,0.019497168999999998,1456.89,0.998905651,1.31,1.63,-8.30512489,66.29,-0.210633947,-0.534986989,1.0,-0.22486798008699999,0.063636758,,0.146153846
2012-09-25,-0.009080644,0.0138,0.46667911100000004,16.69,21.78,0.0208,-0.93491407926,0.019497168999999998,1441.59,0.99852314,1.32,1.59,-7.02512489,68.19,-0.222222222,-0.540223778,1.0,-2.64045427491,0.052640425,,0.138461538
2012-09-26,-0.009080644,0.0138,0.46667911100000004,16.69,21.78,0.0208,-0.93491407926,0.019497168999999998,1433.32,0.9977181079999999,1.34,1.53,-5.64512589,70.15,-0.23886639699999998,-0.538226942,1.0,-3.7794735569199998,0.048673927,,0.13076923099999999
2012-09-27,-0.009080644,0.0138,0.46667911100000004,16.69,21.78,0.0208,-0.93491407926,0.019497168999999998,1447.15,1.000587663,1.34,1.57,-7.61512489,67.19,-0.251509054,-0.539610145,1.0,-3.7794735569199998,0.05658250099999999,,0.123076923
2012-09-28,-0.009080644,0.0138,0.46667911100000004,16.69,21.78,0.0208,-0.93491407926,0.019497168999999998,1440.67,0.999671924,1.3,1.55,-6.72512489,67.38,-0.237051793,-0.545140323,1.0,-3.7794735569199998,0.053739409,,0.115384615
2012-10-01,-0.020575364,0.0392,0.46242774600000003,16.62,21.58,0.0205,-0.8961123161839999,0.021556781,1444.49,0.9996144840000001,1.29,1.55,-6.13512489,67.69,-0.23297137199999998,-0.544804885,1.0,-4.25481540632,0.068365759,,0.10769230800000001
2012-10-02,-0.020575364,0.0392,0.46242774600000003,16.62,21.58,0.0205,-0.8961123161839999,0.021556781,1445.75,0.9999768609999999,1.29,1.55,-6.74512489,67.36,-0.268109125,-0.542604379,1.0,-4.25481540632,0.027710606000000002,,0.1
2012-10-03,-0.020575364,0.0392,0.46242774600000003,16.62,21.58,0.0205,-0.8961123161839999,0.021556781,1450.99,0.9999986120000001,1.26,1.55,-7.02512489,66.76,-0.276518586,-0.530926957,1.0,0.257861862999,0.015856319,,0.092307692
2012-10-04,-0.020575364,0.0392,0.46242774600000003,16.62,21.58,0.0205,-0.8961123161839999,0.021556781,1461.4,1.00212206,1.22,1.6,-7.90512489,66.02,-0.257469244,-0.538591069,1.0,3.04245306357,0.014003728,,0.084615385
2012-10-05,-0.020575364,0.0392,0.46242774600000003,16.62,21.58,0.0205,-0.8961123161839999,0.021556781,1460.93,1.001841093,1.21,1.64,-8.12512489,64.25,-0.24373379399999998,-0.535234323,1.0,2.56711121417,0.007358209,,0.076923077
2012-10-08,-0.020575364,0.0392,0.46242774600000003,16.62,21.58,0.0205,-0.8961123161839999,0.021556781,1455.88,1.001841093,1.21,1.64,-7.34512489,64.83,-0.24010327,-0.534870514,1.0,2.56711121417,0.018219264,,0.069230769
2012-10-09,-0.020575364,0.0392,0.46242774600000003,16.62,21.58,0.0205,-0.8961123161839999,0.021556781,1441.48,0.999766123,1.18,1.64,-6.08512389,65.88,-0.245689655,-0.546276425,1.0,-0.828172106635,0.025208102000000003,,0.061538462
2012-10-10,-0.020575364,0.0392,0.46242774600000003,16.62,21.58,0.0205,-0.8961123161839999,0.021556781,1432.56,0.9992886329999999,1.18,1.62,-6.16512389,65.16,-0.236474695,-0.547488043,1.0,-4.25481540632,0.02999722,,0.05384615400000001
2012-10-11,-0.020575364,0.0392,0.46242774600000003,16.62,21.58,0.0205,-0.8961123161839999,0.021556781,1432.84,0.999251463,1.15,1.6,-6.86512489,63.1,-0.194469224,-0.552087199,1.0,-4.25481540632,0.024499063999999997,,0.046153846
2012-10-12,-0.020575364,0.0392,0.46242774600000003,16.62,21.58,0.0205,-0.8961123161839999,0.021556781,1428.59,0.9995999190000001,1.14,1.58,-6.31512589,63.23,-0.165765766,-0.549122734,1.0,-4.25481540632,0.022510359,,0.038461537999999997
2012-10-15,-0.020575364,0.0392,0.46242774600000003,16.62,21.58,0.0205,-0.8961123161839999,0.021556781,1440.13,1.000329176,1.12,1.59,-7.18512489,61.68,-0.146098004,-0.544183916,1.0,-4.25481540632,0.017266034,,0.030769231
2012-10-16,-0.020575364,0.0392,0.46242774600000003,16.62,21.58,0.0205,-0.8961123161839999,0.021556781,1454.92,1.001736476,1.07,1.66,-7.23512489,61.39,-0.102470265,-0.54050386,1.0,1.33341079735,0.012001415,,0.023076923
2012-10-17,-0.020575364,0.0392,0.46242774600000003,16.62,21.58,0.0205,-0.8961123161839999,0.021556781,1460.91,1.002729844,1.04,1.72,-7.38512489,61.21,-0.069832402,-0.539175014,1.0,2.49508209926,0.008906719,,0.015384615
2012-10-18,-0.020575364,0.0392,0.46242774600000003,16.62,21.58,0.0205,-0.8961123161839999,0.021556781,1457.34,1.0011297270000001,1.02,1.76,-7.42512489,61.91,-0.060778727000000005,-0.540366419,1.0,2.49508209926,0.006078133,,0.007692308
2012-10-19,-0.020575364,0.0392,0.46242774600000003,16.62,21.58,0.0205,-0.8961123161839999,0.021556781,1433.19,0.997729155,1.01,1.69,-5.39512589,65.2,-0.026036643999999998,-0.541657501,1.0,-1.9467092371099999,-0.016327894,,0.0
2012-10-22,-0.020575364,0.0392,0.46242774600000003,16.62,21.58,0.0205,-0.8961123161839999,0.021556781,1433.82,1.001179289,1.01,1.73,-5.83512389,64.24,0.014677104,-0.536440369,1.0,-3.7349942328099996,-0.017554486,,0.0
2012-10-23,-0.020575364,0.0392,0.46242774600000003,16.62,21.58,0.0205,-0.8961123161839999,0.021556781,1413.11,0.998733078,1.05,1.68,-3.62512489,67.01,0.105682951,-0.536558586,1.0,-4.25481540632,-0.011911412,,0.007692308
2012-10-24,-0.020575364,0.0392,0.46242774600000003,16.62,21.58,0.0205,-0.8961123161839999,0.021556781,1408.75,1.000257711,1.05,1.69,-4.12512489,67.76,0.107942974,-0.536163947,1.0,-4.25481540632,-0.018350407,,0.015384615
2012-10-25,-0.020575364,0.0392,0.46242774600000003,16.62,21.58,0.0205,-0.8961123161839999,0.021556781,1412.97,1.0019542559999999,1.05,1.75,-4.33512389,65.39,0.09707724400000001,-0.535357998,1.0,-4.25481540632,-0.019202009,,0.023076923
2012-10-26,-0.020575364,0.0392,0.46242774600000003,16.62,21.58,0.0205,-0.8961123161839999,0.021556781,1411.94,0.997432267,1.06,1.66,-4.64512589,65.66,0.124330118,-0.536694904,1.0,-4.25481540632,-0.02021025,,0.030769231
2012-10-31,-0.020575364,0.0392,0.471453491,16.62,21.58,0.021,-1.06364740057,0.021556781,1412.16,0.999209639,1.05,1.61,-3.85512489,67.22,0.16856492,-0.535795147,1.0,-4.25481540632,-0.014656107,,0.038461537999999997
2012-11-01,-0.020575364,0.0106,0.471453491,16.12,20.9,0.021,-1.06364740057,0.017960197,1427.59,1.000982891,1.05,1.66,-5.76512389,62.95,0.16144018599999999,-0.531836133,1.0,-1.5177784119799997,-0.014225961,,0.046153846
2012-11-02,-0.020575364,0.0106,0.471453491,16.12,20.9,0.021,-1.06364740057,0.017960197,1414.2,1.000058919,1.05,1.66,-4.86512489,63.85,0.157276995,-0.527150859,1.0,-1.510203716,-0.017060896000000002,,0.05384615400000001
2012-11-05,-0.020575364,0.0106,0.471453491,16.12,20.9,0.021,-1.06364740057,0.017960197,1417.26,0.998958172,1.04,1.61,-4.03512489,64.72,0.151838671,-0.52883158,1.0,-0.40038446346400003,-0.032615467999999995,,0.061538462
2012-11-06,-0.020575364,0.0106,0.471453491,16.12,20.9,0.021,-1.06364740057,0.017960197,1428.39,1.001965863,1.04,1.68,-4.87512489,63.09,0.13277512,-0.535499926,1.0,1.4280919321599999,-0.02121028,,0.069230769
2012-11-07,-0.020575364,0.0106,0.471453491,16.12,20.9,0.021,-1.06364740057,0.017960197,1394.53,0.996565138,1.06,1.58,-3.37512489,66.6,0.128078818,-0.534845551,1.0,-1.56561846359,-0.049526507000000004,,0.076923077
2012-11-08,-0.020575364,0.0106,0.471453491,16.12,20.9,0.021,-1.06364740057,0.017960197,1377.51,0.997569239,1.0,1.52,-3.96512489,66.32,0.159493671,-0.541512669,1.0,-3.724531357,-0.045047462,,0.084615385
2012-11-09,-0.020575364,0.0106,0.471453491,16.12,20.9,0.021,-1.06364740057,0.017960197,1379.85,0.99948049,1.03,1.52,-3.84512389,67.12,0.21447028399999998,-0.543773437,1.0,-3.1913450774000003,-0.039890102000000004,,0.092307692
2012-11-12,-0.020575364,0.0106,0.471453491,16.12,20.9,0.021,-1.06364740057,0.017960197,1380.03,0.99948049,1.03,1.52,-5.77512489,65.16,0.263089005,-0.542030765,1.0,-2.09590251291,-0.040020184,,0.1
2012-11-13,-0.020575364,0.0106,0.471453491,16.12,20.9,0.021,-1.06364740057,0.017960197,1374.53,0.999214322,1.03,1.48,-5.80512489,65.76,0.313333333,-0.542543807,1.0,-3.70467726421,-0.040661447999999996,,0.10769230800000001
2012-11-14,-0.020575364,0.0106,0.471453491,16.12,20.9,0.021,-1.06364740057,0.017960197,1355.49,0.9999528240000001,1.02,1.49,-4.53512489,67.19,0.388736264,-0.551391999,1.0,-4.25481540632,-0.03913651,,0.115384615
2012-11-15,-0.020575364,0.0106,0.471453491,16.12,20.9,0.021,-1.06364740057,0.017960197,1353.33,0.9996175509999999,0.99,1.5,-4.46512489,66.53,0.42222222200000004,-0.549837528,1.0,-4.25481540632,-0.047244098,,0.123076923
2012-11-16,-0.020575364,0.0106,0.471453491,16.12,20.9,0.021,-1.06364740057,0.017960197,1359.88,0.999977045,0.99,1.52,-6.04512489,63.48,0.450980392,-0.549726619,1.0,-4.25481540632,-0.046703519000000006,,0.13076923099999999
2012-11-19,-0.020575364,0.0106,0.471453491,16.12,20.9,0.021,-1.06364740057,0.017960197,1386.89,1.001117909,0.99,1.52,-7.21512489,61.89,0.482419128,-0.550346581,1.0,-1.45859598852,-0.035614412000000005,,0.138461538
2012-11-20,-0.020575364,0.0106,0.471453491,16.12,20.9,0.021,-1.06364740057,0.017960197,1387.81,1.001875722,0.99,1.58,-7.37512489,61.54,0.503526093,-0.544779612,1.0,1.4280919321599999,-0.04809911,,0.146153846
2012-11-21,-0.020575364,0.0106,0.471453491,16.12,20.9,0.021,-1.06364740057,0.017960197,1391.03,1.0011768109999999,0.98,1.59,-7.14512489,63.02,0.5070224720000001,-0.545990125,1.0,2.56711121417,-0.047815233,,0.153846154
2012-11-23,-0.020575364,0.0106,0.471453491,16.12,20.9,0.021,-1.06364740057,0.017960197,1409.15,1.0004232309999999,0.99,1.6,-7.31512489,62.03,0.520223152,-0.542910769,1.0,2.56711121417,-0.046691193,,0.161538462
2012-11-26,-0.020575364,0.0106,0.471453491,16.12,20.9,0.021,-1.06364740057,0.017960197,1406.29,0.998582225,0.99,1.56,-6.95512489,62.47,0.511049724,-0.541917291,1.0,3.04245306357,-0.045450495,,0.16923076899999998
2012-11-27,-0.020575364,0.0106,0.471453491,16.12,20.9,0.021,-1.06364740057,0.017960197,1398.94,0.999182735,0.99,1.54,-6.53512489,63.81,0.527855153,-0.54350089,1.0,3.04245306357,-0.047249400000000004,,0.17692307699999998
2012-11-28,-0.020575364,0.0106,0.471453491,16.12,20.9,0.021,-1.06364740057,0.017960197,1409.93,0.9995826990000001,1.0,1.53,-6.94512489,62.58,0.561527581,-0.537831728,1.0,3.04245306357,-0.047966269000000006,,0.184615385
2012-11-29,-0.020575364,0.0106,0.471453491,16.12,20.9,0.021,-1.06364740057,0.017960197,1415.95,0.999604583,1.01,1.53,-7.39512489,61.71,0.560455192,-0.540519783,1.0,3.04245306357,-0.043597174,,0.192307692
2012-11-30,-0.020575364,0.0106,0.470411139,16.12,20.9,0.022000000000000002,-1.1187355405600001,0.017960197,1416.18,0.9999762659999999,0.99,1.54,-6.58512489,62.64,0.555873926,-0.540926083,1.0,3.04245306357,-0.035801667999999995,,0.2
2012-12-03,-0.020575364,0.0556,0.470411139,16.44,21.24,0.022000000000000002,-1.1187355405600001,0.01759505,1409.46,1.000366817,0.99,1.53,-5.81512589,64.16,0.554112554,-0.543485732,1.0,3.04245306357,-0.031355178,,0.20769230800000002
2012-12-04,-0.020575364,0.0556,0.470411139,16.44,21.24,0.022000000000000002,-1.1187355405600001,0.01759505,1407.05,0.9996518879999999,1.0,1.52,-5.33512389,65.12,0.540935673,-0.540323826,1.0,1.9445077891299998,-0.0420168,,0.215384615
2012-12-05,-0.020575364,0.0556,0.470411139,16.44,21.24,0.022000000000000002,-1.1187355405600001,0.01759505,1409.28,0.999229439,1.01,1.5,-5.99512589,63.83,0.5140740739999999,-0.538496,1.0,1.8562792613699999,-0.040322119,,0.223076923
2012-12-06,-0.020575364,0.0556,0.470411139,16.44,21.24,0.022000000000000002,-1.1187355405600001,0.01759505,1413.94,0.999576261,1.0,1.49,-5.87512489,63.83,0.47982062799999997,-0.531921713,1.0,3.04245306357,-0.048672852999999995,,0.23076923100000002
2012-12-07,-0.020575364,0.0556,0.470411139,16.44,21.24,0.022000000000000002,-1.1187355405600001,0.01759505,1418.07,1.001807871,1.0,1.55,-6.55512489,63.33,0.45045045,-0.528601576,1.0,3.04245306357,-0.05078735400000001,,0.238461538
2012-12-10,-0.020575364,0.0556,0.470411139,16.44,21.24,0.022000000000000002,-1.1187355405600001,0.01759505,1418.55,0.99974091,0.99,1.54,-6.40512589,62.3,0.415407855,-0.527319684,1.0,3.04245306357,-0.05673384,,0.246153846
2012-12-11,-0.020575364,0.0556,0.470411139,16.44,21.24,0.022000000000000002,-1.1187355405600001,0.01759505,1427.84,1.001070213,0.99,1.58,-6.88512489,63.81,0.361573374,-0.524757438,1.0,3.04245306357,-0.05632452,,0.253846154
2012-12-12,-0.020575364,0.0556,0.470411139,16.44,21.24,0.022000000000000002,-1.1187355405600001,0.01759505,1428.48,1.0021595840000002,0.98,1.65,-6.50512489,65.87,0.245852187,-0.527974603,1.0,3.04245306357,-0.053962962,,0.26153846199999997
2012-12-13,-0.020575364,0.0556,0.470411139,16.44,21.24,0.022000000000000002,-1.1187355405600001,0.01759505,1419.45,1.000818134,0.97,1.68,-5.89512589,65.92,0.20694864,-0.526753218,1.0,3.04245306357,-0.057637854,,0.269230769
2012-12-14,-0.020575364,0.0556,0.470411139,16.44,21.24,0.022000000000000002,-1.1187355405600001,0.01759505,1413.58,0.999352363,0.96,1.68,-5.45512489,65.78,0.182503771,-0.532501331,1.0,1.25594449408,-0.058648675,,0.276923077
2012-12-17,-0.020575364,0.0556,0.470411139,16.44,21.24,0.022000000000000002,-1.1187355405600001,0.01759505,1430.36,1.001988847,0.97,1.73,-6.11512489,64.86,0.098995696,-0.527223086,1.0,3.04245306357,-0.059266314,,0.284615385
2012-12-18,-0.020575364,0.0556,0.470411139,16.44,21.24,0.022000000000000002,-1.1187355405600001,0.01759505,1446.79,1.002076033,0.96,1.78,-6.88512489,62.99,0.029085872999999998,-0.524484726,1.0,3.04245306357,-0.045268245,,0.292307692
2012-12-19,-0.020575364,0.0556,0.470411139,16.44,21.24,0.022000000000000002,-1.1187355405600001,0.01759505,1435.81,0.999466614,0.97,1.77,-5.09512389,65.8,-0.046357616,-0.530868738,1.0,3.04245306357,-0.031529181,,0.3
2012-12-20,-0.020575364,0.0556,0.470411139,16.44,21.24,0.022000000000000002,-1.1187355405600001,0.01759505,1443.69,0.999636443,0.97,1.75,-4.78512489,64.58,-0.08527131800000001,-0.527653529,1.0,3.04245306357,-0.013193089,,0.307692308
2012-12-21,-0.020575364,0.0556,0.470411139,16.44,21.24,0.022000000000000002,-1.1187355405600001,0.01759505,1430.15,0.99862365,0.97,1.71,-4.61512489,65.59,-0.09326424900000001,-0.528772298,1.0,0.325270162022,-0.021221953999999998,,0.315384615
2012-12-24,-0.020575364,0.0556,0.470411139,16.44,21.24,0.022000000000000002,-1.1187355405600001,0.01759505,1426.66,1.000588967,0.97,1.73,-4.61512489,67.56,-0.083879423,-0.528978767,1.0,-1.9806234129700002,-0.025321586,,0.323076923
2012-12-26,-0.020575364,0.0556,0.470411139,16.44,21.24,0.022000000000000002,-1.1187355405600001,0.01759505,1419.83,0.999358162,0.96,1.68,-2.97512489,68.74,-0.083879423,-0.536797104,1.0,-3.7794735569199998,-0.009537016,,0.330769231
2012-12-27,-0.020575364,0.0556,0.470411139,16.44,21.24,0.022000000000000002,-1.1187355405600001,0.01759505,1418.1,0.9989274690000001,0.96,1.66,-2.98512589,68.15,-0.083879423,-0.536970973,1.0,-4.25481540632,-0.00758033,,0.33846153799999995
2012-12-28,-0.020575364,0.0556,0.470411139,16.44,21.24,0.022000000000000002,-1.1187355405600001,0.01759505,1402.43,0.999588555,0.96,1.72,0.26487411,71.38,-0.083879423,-0.54088848,1.0,-4.25481540632,-0.001813739,,0.346153846
2012-12-31,-0.020575364,0.0556,0.468033324,16.44,21.24,0.022000000000000002,-1.0447417439,0.01759505,1426.19,1.001664155,0.96,1.73,-4.43512489,60.84,-0.083879423,-0.53504265,1.0,-3.64549484074,-0.005779089,,0.35384615399999997
2013-01-02,-0.002907183,0.0149,0.468033324,17.03,21.9,0.022000000000000002,-1.0447417439,0.016546553999999998,1462.42,1.002683222,0.94,1.78,-7.77512489,59.76,-0.07180851099999999,-0.528144631,1.0,0.8730772943520001,-0.0013968960000000001,,0.361538462
2013-01-03,-0.002907183,0.0149,0.468033324,17.03,21.9,0.022000000000000002,-1.0447417439,0.016546553999999998,1459.37,1.0020346759999998,0.95,1.84,-7.89512489,61.61,-0.059139785,-0.527384615,1.0,0.353256120836,-0.00363039,,0.36923076899999996
2013-01-04,-0.002907183,0.0149,0.468033324,17.03,21.9,0.022000000000000002,-1.0447417439,0.016546553999999998,1466.47,1.000432269,0.93,1.86,-8.62512489,61.39,-0.078328982,-0.523035676,1.0,1.9486657660599997,-0.000233203,,0.37692307700000005
2013-01-07,-0.002907183,0.0149,0.468033324,17.03,21.9,0.022000000000000002,-1.0447417439,0.016546553999999998,1461.89,0.999713642,0.92,1.85,-8.66512489,62.01,-0.083655084,-0.525724316,1.0,1.4288445925400002,0.017983217,,0.384615385
2013-01-08,-0.002907183,0.0149,0.468033324,17.03,21.9,0.022000000000000002,-1.0447417439,0.016546553999999998,1457.15,0.9990311,0.93,1.82,-8.83512489,62.87,-0.05655527,-0.528001589,1.0,0.8835401701540001,0.001167145,,0.39230769200000004
2013-01-09,-0.002907183,0.0149,0.468033324,17.03,21.9,0.022000000000000002,-1.0447417439,0.016546553999999998,1461.02,0.999622494,0.94,1.82,-8.64512489,63.61,-0.068922306,-0.526142196,1.0,0.8730772943520001,0.009145364,,0.4
2013-01-10,-0.002907183,0.0149,0.468033324,17.03,21.9,0.022000000000000002,-1.0447417439,0.016546553999999998,1472.12,1.000920953,0.93,1.85,-8.96512489,61.07,-0.11124260400000001,-0.525308741,1.0,2.51216901425,0.015023449,,0.40769230799999995
2013-01-11,-0.002907183,0.0149,0.468033324,17.03,21.9,0.022000000000000002,-1.0447417439,0.016546553999999998,1472.05,0.999421205,0.92,1.82,-9.09512489,61.41,-0.131428571,-0.522937747,1.0,2.52263189005,-0.000742067,,0.415384615
2013-01-14,-0.002907183,0.0149,0.468033324,17.03,21.9,0.022000000000000002,-1.0447417439,0.016546553999999998,1470.68,0.9999652529999999,0.93,1.81,-8.93512489,62.16,-0.13703284300000002,-0.527034368,1.0,0.353256120836,0.0072570180000000005,,0.423076923
2013-01-15,-0.002907183,0.0149,0.468033324,17.03,21.9,0.022000000000000002,-1.0447417439,0.016546553999999998,1472.34,0.9990310790000001,0.93,1.77,-8.90512489,63.01,-0.125714286,-0.524548007,1.0,1.4167264497499998,-0.000883705,,0.43076923100000003
2013-01-16,-0.002907183,0.0149,0.468033324,17.03,21.9,0.022000000000000002,-1.0447417439,0.016546553999999998,1472.63,0.9992895070000001,0.94,1.76,-9.03512489,63.08,-0.107428571,-0.525211114,1.0,2.51216901425,0.004633013,,0.438461538
2013-01-17,-0.002907183,0.0149,0.468033324,17.03,21.9,0.022000000000000002,-1.0447417439,0.016546553999999998,1480.94,1.001548163,0.94,1.82,-8.88512489,62.63,-0.091915836,-0.52601986,1.0,3.04245306357,0.010029704,,0.446153846
2013-01-18,-0.002907183,0.0149,0.468033324,17.03,21.9,0.022000000000000002,-1.0447417439,0.016546553999999998,1485.98,0.9994523270000001,0.94,1.79,-9.99512489,62.49,-0.09611231099999999,-0.526270312,1.0,3.04245306357,0.009557437,,0.453846154
2013-01-22,-0.002907183,0.0149,0.468033324,17.03,21.9,0.022000000000000002,-1.0447417439,0.016546553999999998,1492.56,0.999644491,0.94,1.78,-10.02512489,60.84,-0.159021407,-0.526477675,1.0,3.04245306357,0.012358248999999998,,0.46153846200000004
2013-01-23,-0.002907183,0.0149,0.468033324,17.03,21.9,0.022000000000000002,-1.0447417439,0.016546553999999998,1494.81,0.9999786620000001,0.94,1.78,-9.99512489,60.44,-0.182182182,-0.524462176,1.0,3.04245306357,0.008055081,,0.469230769
2013-01-24,-0.002907183,0.0149,0.468033324,17.03,21.9,0.022000000000000002,-1.0447417439,0.016546553999999998,1494.82,1.000637437,0.94,1.8,-9.76512489,61.6,-0.183013145,-0.525924447,1.0,3.04245306357,0.020861268999999998,,0.47692307700000003
2013-01-25,-0.002907183,0.0149,0.468033324,17.03,21.9,0.022000000000000002,-1.0447417439,0.016546553999999998,1502.96,1.003076027,0.95,1.9,-9.56512489,61.41,-0.20990099,-0.522595473,1.0,3.04245306357,0.028935582,,0.484615385
2013-01-28,-0.002907183,0.0149,0.468033324,17.03,21.9,0.022000000000000002,-1.0447417439,0.016546553999999998,1500.18,1.0007827679999999,0.95,1.93,-8.88512489,60.84,-0.23625843800000002,-0.525096395,1.0,3.04245306357,0.038444075,,0.492307692
2013-01-29,-0.002907183,0.0149,0.468033324,17.03,21.9,0.022000000000000002,-1.0447417439,0.016546553999999998,1507.84,1.000933806,0.93,1.96,-9.14512489,59.54,-0.297565374,-0.526249912,1.0,3.04245306357,0.048103117,,0.5
2013-01-30,-0.002907183,0.0149,0.468033324,17.03,21.9,0.022000000000000002,-1.0447417439,0.016546553999999998,1501.96,1.000055979,0.94,1.96,-8.13512489,61.42,-0.295036765,-0.531456465,1.0,3.04245306357,0.048158633,,0.507692308
2013-01-31,-0.002907183,0.0149,0.44678759700000004,17.03,21.9,0.0213,-0.822457324141,0.016546553999999998,1498.11,0.999706432,0.94,1.95,-8.17512489,62.87,-0.276879163,-0.532196751,1.0,1.9773274676700001,0.045119444,,0.515384615
2013-02-01,-0.002907183,0.0601,0.44678759700000004,17.32,22.05,0.0213,-0.822457324141,0.020391628000000002,1513.17,1.000571115,0.95,1.98,-9.55512489,60.42,-0.285033365,-0.530221177,1.0,1.9668645918599998,0.050037900999999996,,0.523076923
2013-02-04,-0.002907183,0.0601,0.44678759700000004,17.32,22.05,0.0213,-0.822457324141,0.020391628000000002,1495.71,0.998836288,0.95,1.93,-7.78512489,62.57,-0.289122137,-0.531938638,1.0,-0.284050403555,0.042124878,,0.5307692310000001
2013-02-05,-0.002907183,0.0601,0.44678759700000004,17.32,22.05,0.0213,-0.822457324141,0.020391628000000002,1511.29,1.001109166,0.95,1.97,-8.73512489,61.12,-0.291466922,-0.529260027,1.0,0.896905276238,0.041514038999999996,,0.538461538
2013-02-06,-0.002907183,0.0601,0.44678759700000004,17.32,22.05,0.0213,-0.822457324141,0.020391628000000002,1512.12,0.9988690859999999,0.96,1.93,-9.04512489,60.24,-0.278752437,-0.528664631,1.0,2.51216901425,0.037388292999999996,,0.546153846
2013-02-07,-0.002907183,0.0601,0.44678759700000004,17.32,22.05,0.0213,-0.822457324141,0.020391628000000002,1509.39,0.9996303559999999,0.96,1.92,-8.95512489,58.88,-0.251,-0.52777124,1.0,1.97898273465,0.04393345,,0.553846154
2013-02-08,-0.002907183,0.0601,0.44678759700000004,17.32,22.05,0.0213,-0.822457324141,0.020391628000000002,1517.93,0.9999778140000001,0.96,1.92,-9.43512489,57.61,-0.24137931,-0.527695769,1.0,3.04245306357,0.039789502000000004,,0.561538462
2013-02-11,-0.002907183,0.0601,0.44678759700000004,17.32,22.05,0.0213,-0.822457324141,0.020391628000000002,1517.01,0.999998669,0.96,1.9,-9.51512489,57.03,-0.23171987600000002,-0.527330458,1.0,2.49880390817,0.031122102000000002,,0.569230769
