Date,CL1,CL4,OIL
1986/1/3,25.97,23.62,-0.016247938
1986/1/6,26.57,24.18,-0.013675896
1986/1/7,26.2,23.75,-0.02150492
1986/1/8,25.93,23.4,-0.028677252
1986/1/9,25.9,23.27,-0.027766643
1986/1/10,25.79,23.31,-0.033061864
1986/1/13,25.08,22.64,-0.044717264
1986/1/14,24.96,22.48,-0.040188863
1986/1/15,25.15,22.6,-0.036736808
1986/1/16,24.11,21.61,-0.056661449
1986/1/17,23.53,21.6,-0.062467711
1986/1/20,21.27,20.6,-0.099393913
1986/1/21,20.59,20.36,-0.115934456
1986/1/22,20.39,20.15,-0.127063469
1986/1/23,19.82,20.28,-0.143962756
1986/1/24,19.5,19.92,-0.149298082
1986/1/27,20.83,20.92,-0.123005866
1986/1/28,20.17,20.3,-0.134626796
1986/1/29,19.66,19.84,-0.140985391
1986/1/30,19.66,19.61,-0.13665284
1986/1/31,18.83,18.95,-0.159399132
1986/2/3,17.36,17.95,-0.198042311
1986/2/4,15.44,16.45,-0.250369432
1986/2/5,16.16,16.7,-0.236695612
1986/2/6,16.45,17.11,-0.230681808
1986/2/7,17.68,18.11,-0.195780727
1986/2/10,16.78,16.9,-0.221123457
1986/2/11,16.55,16.54,-0.226961838
1986/2/12,15.73,15.85,-0.246064503
1986/2/13,16.47,16.59,-0.222006934
1986/2/14,16.01,16.36,-0.240277899
1986/2/18,14.77,15.36,-0.278242602
1986/2/19,15.12,15.44,-0.269154529
1986/2/20,14.17,14.86,-0.301336376
1986/2/21,13.53,14.07,-0.321561539
1986/2/24,15.11,15.49,-0.274359609
1986/2/25,14.55,15.29,-0.29411002
1986/2/26,14.6,15.11,-0.286358022
1986/2/27,13.95,14.68,-0.305520868
1986/2/28,13.26,14.04,-0.3335187
1986/3/3,12.27,13.17,-0.371301255
1986/3/4,11.98,12.79,-0.376997151
1986/3/5,12.09,12.67,-0.375606892
1986/3/6,13.16,13.54,-0.341491653
1986/3/7,12.28,12.69,-0.365494082
1986/3/10,12.85,13.49,-0.330429566
1986/3/11,13.1,13.84,-0.325678574
1986/3/12,14.01,14.64,-0.286210525
1986/3/13,12.65,13.64,-0.323606688
1986/3/14,12.72,13.41,-0.325426586
1986/3/17,13.2,13.95,-0.310307015
1986/3/18,13.73,14.35,-0.276801412
1986/3/19,13.28,14.06,-0.265435894
1986/3/20,12.78,13.39,-0.286517613
1986/3/21,13.94,14.44,-0.252807776
1986/3/24,12.13,13.44,-0.310240501
1986/3/25,12.25,12.96,-0.302269068
1986/3/26,12.02,12.37,-0.294843878
1986/3/27,11.44,11.89,-0.324311241
1986/3/31,10.42,10.97,-0.357612996
1986/4/1,11.27,11.82,-0.33296688
1986/4/2,11.52,12.1,-0.330364445
1986/4/3,11.75,12.36,-0.317173934
1986/4/4,12.74,13.17,-0.27413609
1986/4/7,14.33,14.17,-0.20942895
1986/4/8,12.47,12.68,-0.27741344
1986/4/9,13,13.04,-0.269512944
1986/4/10,13.48,13.22,-0.245973722
1986/4/11,13.61,13.3,-0.235357732
1986/4/14,12.97,12.68,-0.253856407
1986/4/15,12.7,12.46,-0.263738553
1986/4/16,11.43,11.56,-0.296830192
1986/4/17,11.83,11.93,-0.278811562
1986/4/18,11.92,11.78,-0.277832184
1986/4/21,12.57,12.06,-0.235319489
1986/4/22,13.2,12.23,-0.21387982
1986/4/23,13.21,12.8,-0.192964403
1986/4/24,12.98,12.63,-0.195503081
1986/4/25,13.39,13.1,-0.177494473
1986/4/28,13.36,12.95,-0.181261493
1986/4/29,13.51,12.9,-0.168633985
1986/4/30,13.34,12.76,-0.195405851
1986/5/1,13.81,13.16,-0.167302359
1986/5/2,14.73,13.96,-0.129338921
1986/5/5,14.33,13.5,-0.136231403
1986/5/6,14.32,13.58,-0.121666196
1986/5/7,15.21,14.36,-0.071935239
1986/5/8,15.74,14.73,-0.019161174
1986/5/9,15.86,14.76,-0.022413288
1986/5/12,15.77,14.7,-0.035418316
1986/5/13,15.89,14.7,-0.056794553
1986/5/14,15.51,14.38,-0.037274907
1986/5/15,15.68,14.5,-0.023189447
1986/5/16,16.16,14.87,0.00841209
1986/5/19,17.16,15.73,0.014670897
1986/5/20,16.04,14.73,-0.008578935
1986/5/21,14.82,13.94,-0.015543012
1986/5/22,15.16,14.21,-0.007948095
1986/5/23,15.59,14.5,0.020827306
1986/5/27,15.1,14.09,0.03068285
1986/5/28,14.83,14,-0.018910267
1986/5/29,14.54,13.93,-0.021843079
1986/5/30,14.3,13.66,-0.023928427
1986/6/2,13.81,13.09,-0.026532377
1986/6/3,13.87,13.22,-0.005290647
1986/6/4,13.1,12.86,-0.002314479
1986/6/5,13.23,13.19,0.0146893
1986/6/6,12.76,12.86,0.00307406
1986/6/9,12.63,12.81,-0.030215314
1986/6/10,12.56,12.67,-0.004471983
1986/6/11,13.49,13.5,0
1986/6/12,13.66,13.5,-0.005685391
1986/6/13,13.81,13.55,-0.025347398
1986/6/16,13.66,13.21,0.000636329
1986/6/17,13.74,13.14,0.010557955
1986/6/18,13.65,12.86,-0.009441556
1986/6/19,13.76,12.95,-0.018233467
1986/6/20,14.69,12.77,0.019036475
1986/6/23,13,12.81,-0.012837225
1986/6/24,12.88,12.79,-0.04965133
1986/6/25,13.26,13.09,-0.005855745
1986/6/26,13.14,13,0.005990364
1986/6/27,13.4,13.32,0.034735099
1986/6/30,12.78,12.73,0.031348999
1986/7/1,12.38,12.39,0.052514017
1986/7/2,11.99,12.12,0.006201707
1986/7/7,11.19,11.44,-0.033955284
1986/7/8,11.22,11.61,-0.042025614
1986/7/9,10.77,11.03,-0.087370072
1986/7/10,11.25,11.27,-0.100217328
1986/7/11,11.13,10.78,-0.056624089
1986/7/14,11.04,10.71,-0.072308518
1986/7/15,12.11,11.48,-0.038087312
1986/7/16,12.61,12.08,-0.023136554
1986/7/17,12.4,11.46,-0.009697568
1986/7/18,12.86,11.74,0.013722926
1986/7/21,13.09,11.95,0.053981812
1986/7/22,11.07,11.35,-0.032492823
1986/7/23,11.07,11.05,-0.02699767
1986/7/24,11.07,11.21,-0.037199687
1986/7/25,10.9,11.13,-0.049999959
1986/7/28,11.07,11.28,-0.063062349
1986/7/29,11.41,11.66,-0.044117706
1986/7/30,11.73,11.85,-0.047973284
1986/7/31,11.15,11.28,-0.064994901
1986/8/1,11.55,11.59,-0.048007726
1986/8/4,13.29,12.59,0.017674307
1986/8/5,15.02,14.09,0.057414043
1986/8/6,14.97,14.62,0.030336382
1986/8/7,15.32,15.05,0.054924997
1986/8/8,14.83,14.49,0.038241381
1986/8/11,14.91,14.44,0.016323204
1986/8/12,15.35,15.12,0.017905633
1986/8/13,15.28,15.28,0.015036997
1986/8/14,15.42,15.43,0.020767039
1986/8/15,15.82,15.68,0.031889144
1986/8/18,15.61,15.54,0.035644017
1986/8/19,14.87,15.16,0.010942966
1986/8/20,15.26,15.54,0.011243565
1986/8/21,15.26,15.5,-0.013174189
1986/8/22,15.26,15.48,0.015351787
1986/8/25,15.51,15.49,0.046349024
1986/8/26,15.83,15.67,0.046886837
1986/8/27,15.79,15.68,0.037014128
1986/8/28,15.81,15.7,0.050020877
1986/8/29,15.9,15.75,0.055269089
1986/9/2,16.46,16.15,0.072478714
1986/9/3,16.13,15.99,0.072183668
1986/9/4,16.21,16.1,0.092843368
1986/9/5,16.37,16.28,0.092817224
1986/9/8,15.62,15.43,0.084440061
1986/9/9,15.27,15.11,0.063594242
1986/9/10,14.88,14.65,0.063361963
1986/9/11,14.99,14.85,0.068252503
1986/9/12,15.06,14.9,0.075048357
1986/9/15,14.34,14.33,0.026215383
1986/9/16,13.97,14,0.014862638
1986/9/17,14,14.13,0.01418874
1986/9/18,14.56,14.71,0.042258557
1986/9/19,14.48,14.65,0.042173197
1986/9/22,13.97,14.34,0.035955438
1986/9/23,13.97,14.51,0.032926638
1986/9/24,13.97,14.63,0.039005509
1986/9/25,13.97,14.36,0.037647276
1986/9/26,14.43,14.45,0.052395787
1986/9/29,14.89,14.95,0.055955051
1986/9/30,14.77,14.8,0.055437143
1986/10/1,15.16,15.21,0.056194976
1986/10/2,15.36,15.51,0.081562812
1986/10/3,14.87,15.15,0.079239662
1986/10/6,14.82,15.19,0.087345584
1986/10/7,15.4,15.78,0.129094696
1986/10/8,15.41,15.8,0.122970419
1986/10/9,15.1,15.52,0.136401435
1986/10/10,14.93,15.26,0.122135892
1986/10/13,14.37,14.63,0.124838007
1986/10/14,14.6,14.8,0.134563385
1986/10/15,14.85,15.03,0.111784566
1986/10/16,14.53,14.76,0.08019868
1986/10/17,14.8,15.23,0.111077098
1986/10/20,15.13,15.74,0.110170831
1986/10/21,15.19,15.9,0.104189869
1986/10/22,15.19,15.52,0.126561912
1986/10/23,15.19,15.35,0.138195496
1986/10/24,15.02,15.3,0.12706432
1986/10/27,14.41,14.61,0.112168816
1986/10/28,14.13,14.37,0.097833062
1986/10/29,13.73,13.98,0.070971987
1986/10/30,15.04,14.98,0.103529486
1986/10/31,15.27,15.5,0.131529937
1986/11/3,14.71,15.17,0.103529237
1986/11/4,14.96,15.33,0.074905863
1986/11/5,14.96,15.36,0.0260206
1986/11/6,15.08,15.42,0.013453969
1986/11/7,15.17,15.32,0.003449081
1986/11/10,15.34,15.33,0.024756974
1986/11/11,15.41,15.54,0.028235445
1986/11/12,15.35,15.49,0.006556589
1986/11/13,15.51,15.65,0.006488444
1986/11/14,15.64,15.69,0.005870823
1986/11/17,15.62,15.52,-0.001665029
1986/11/18,15.59,15.53,0.001395101
1986/11/19,15.48,15.51,0.009071755
1986/11/20,15.08,15.38,-0.013049673
1986/11/21,15.08,15.42,-0.011930357
1986/11/24,15.08,15.09,-0.011369615
1986/11/25,14.95,15.03,-0.015410225
1986/11/26,15,15.11,-0.018977737
1986/12/1,15.31,15.46,-0.010370868
1986/12/2,15.19,15.32,-0.014341879
1986/12/3,15.12,15.22,-0.017728767
1986/12/4,15.2,15.26,-0.026328939
1986/12/5,15.13,15.21,-0.024009536
1986/12/8,15.03,15.14,-0.029866895
1986/12/9,15,15.09,-0.035563141
1986/12/10,15.13,15.28,-0.008526998
1986/12/11,15.5,15.68,0.011067234
1986/12/12,16.1,16.31,0.040988251
1986/12/15,16.36,16.66,0.042056846
1986/12/16,16.1,16.5,0.033639608
1986/12/17,15.86,16.3,0.044056993
1986/12/18,16.06,16.65,0.059617505
1986/12/19,16.21,16.61,0.059640853
1986/12/22,16.21,17.38,0.042170342
1986/12/23,16.21,16.96,0.04394539
1986/12/24,16.21,17.39,0.053233864
1986/12/29,17.65,17.75,0.085077297
1986/12/30,17.65,17.67,0.081500384
1986/12/31,17.94,17.85,0.096667999
1987/1/2,18.13,17.88,0.098529957
1987/1/5,17.95,17.56,0.07942326
1987/1/6,18.22,17.83,0.090286657
1987/1/7,18.25,17.88,0.079133655
1987/1/8,18.57,18.21,0.078200106
1987/1/9,18.77,18.39,0.09305164
1987/1/12,19.01,18.51,0.097424343
1987/1/13,18.89,18.3,0.078124959
1987/1/14,19.13,18.21,0.083057883
1987/1/15,19.14,18.19,0.091050217
1987/1/16,19.1,18.2,0.097478834
1987/1/19,18.7,18.15,0.10659728
1987/1/20,18.72,18.4,0.102044129
1987/1/21,18.72,18.32,0.095346864
1987/1/22,18.72,18.45,0.103219487
1987/1/23,18.76,18.1,0.090532931
1987/1/26,18.64,18.03,0.07344118
1987/1/27,18.47,17.95,0.065069771
1987/1/28,18.58,18.1,0.078153993
1987/1/29,18.66,18.16,0.08480326
1987/1/30,18.75,18.19,0.088309841
1987/2/2,18.54,18.12,0.103459514
1987/2/3,18.36,18.03,0.106415909
1987/2/4,18.26,17.99,0.115993602
1987/2/5,18.58,18.25,0.093533896
1987/2/6,18.44,18.18,0.075429219
1987/2/9,18.34,18.03,0.082413751
1987/2/10,18.45,18.07,0.080454216
1987/2/11,18.06,17.74,0.07032653
1987/2/12,17.98,17.7,0.066705314
1987/2/13,17.85,17.63,0.066379455
1987/2/17,17.79,17.51,0.064633793
1987/2/18,17.4,17.15,0.049098234
1987/2/19,17.44,17.15,0.051495063
1987/2/20,17.77,17.44,0.055173086
1987/2/23,17.77,16.89,0.054064484
1987/2/24,17.77,16.56,0.058795711
1987/2/25,17.77,16.31,0.058515972
1987/2/26,16.78,16.57,0.034180159
1987/2/27,16.6,16.38,0.033151753
1987/3/2,16.39,16.28,0.02649458
1987/3/3,17.35,17.16,0.060610239
1987/3/4,17.51,17.31,0.066327165
1987/3/5,17.75,17.52,0.069933893
1987/3/6,18.13,17.73,0.069188315
1987/3/9,18.04,17.62,0.070977768
1987/3/10,18.12,17.67,0.075743541
1987/3/11,18.35,17.68,0.080081535
1987/3/12,18.39,17.78,0.082452515
1987/3/13,18.36,17.73,0.083746802
1987/3/16,18.64,17.88,0.091756668
1987/3/17,18.87,17.99,0.091648546
1987/3/18,18.69,17.66,0.076263243
1987/3/19,18.6,17.87,0.057058983
1987/3/20,18.67,17.86,0.049469321
1987/3/23,18.27,17.72,0.044254603
1987/3/24,18.71,17.97,0.059886183
1987/3/25,18.47,17.84,0.045052658
1987/3/26,18.63,17.95,0.049843222
1987/3/27,18.62,17.97,0.029929905
1987/3/30,18.69,18.08,0.042183453
1987/3/31,18.83,18.15,0.034550738
1987/4/1,18.78,18.14,0.024497231
1987/4/2,18.91,18.19,0.029454979
1987/4/3,18.7,18.02,0.020203386
1987/4/6,18.67,17.94,0.018776803
1987/4/7,18.84,18.04,0.030556387
1987/4/8,18.65,17.9,0.019527493
1987/4/9,18.59,17.84,0.016911875
1987/4/10,18.11,17.41,-0.002391495
1987/4/13,18.01,17.47,-0.009068016
1987/4/14,17.98,17.45,-0.012616731
1987/4/15,18.47,17.84,0.004015806
1987/4/16,18.64,17.71,0.010135962
1987/4/20,18.65,17.67,0.010846137
1987/4/21,19.03,17.84,0.0193674
1987/4/22,19.03,17.8,0.020562159
1987/4/23,19.03,18.09,0.014620965
1987/4/24,19.03,18.1,0.016513319
1987/4/27,18.83,18,0.00885395
1987/4/28,18.84,18.09,0.017402324
1987/4/29,18.6,17.95,0.013517217
1987/4/30,18.73,17.97,0.018473324
1987/5/1,18.83,18.05,0.017171745
1987/5/4,18.92,18.17,0.017805288
1987/5/5,19.05,18.29,0.020062281
1987/5/6,19.23,18.56,0.025821091
1987/5/7,19.13,18.63,0.025719243
1987/5/8,19.26,18.71,0.029625119
1987/5/11,19.41,18.93,0.026762667
1987/5/12,19.27,18.74,0.025287836
1987/5/13,19.41,18.72,0.032029809
1987/5/14,19.56,18.81,0.034410698
1987/5/15,19.8,18.93,0.047711575
1987/5/18,19.89,18.85,0.050661517
1987/5/19,19.87,18.85,0.051945555
1987/5/20,19.87,18.63,0.054911721
1987/5/21,19.87,18.82,0.063933743
1987/5/22,19.35,18.76,0.052416845
1987/5/26,19.42,18.89,0.046702745
1987/5/27,19.37,18.86,0.059499971
1987/5/28,19.26,18.82,0.06559595
1987/5/29,19.38,18.9,0.074899812
1987/6/1,19.56,18.96,0.072046342
1987/6/2,19.69,19.03,0.079931819
1987/6/3,19.86,19.18,0.086324844
1987/6/4,19.81,19.2,0.062367192
1987/6/5,19.79,19.27,0.058148726
1987/6/8,19.9,19.53,0.055318975
1987/6/9,19.82,19.49,0.048394915
1987/6/10,19.82,19.49,0.051097746
1987/6/11,19.85,19.39,0.050523962
1987/6/12,19.91,19.44,0.051588999
1987/6/15,20.06,19.49,0.052399172
1987/6/16,20.27,19.58,0.058145013
1987/6/17,20.39,19.49,0.057049711
1987/6/18,20.52,19.51,0.057146193
1987/6/19,20.66,19.62,0.068139618
1987/6/22,20.48,19.17,0.0592054
1987/6/23,20.48,19.17,0.059448498
1987/6/24,20.48,19.08,0.062866235
1987/6/25,19.64,19.11,0.038593406
1987/6/26,20.24,19.77,0.054815658
1987/6/29,20.35,20.08,0.054499961
1987/6/30,20.29,20.05,0.05273397
1987/7/1,20.48,20.05,0.054131526
1987/7/2,20.61,20.09,0.055201362
1987/7/6,20.93,20.24,0.062131946
1987/7/7,20.74,20.17,0.056976053
1987/7/8,20.88,20.24,0.063975708
1987/7/9,21.23,20.39,0.073127555
1987/7/10,21.33,20.45,0.072754322
1987/7/13,21.4,20.45,0.077560742
1987/7/14,21.58,20.6,0.08265659
1987/7/15,22.15,20.83,0.104574959
1987/7/16,22.34,21.07,0.106790264
1987/7/17,22.39,21.28,0.108258662
1987/7/20,22.2,21.43,0.094958124
1987/7/21,21.7,21.03,0.088241173
1987/7/22,21.7,21.11,0.089223184
1987/7/23,21.7,20.81,0.085064884
1987/7/24,20.57,20.16,0.062814289
1987/7/27,20.49,20,0.054103392
1987/7/28,21.32,20.69,0.071108625
1987/7/29,21.44,20.75,0.075952276
1987/7/30,21.36,20.75,0.072162681
1987/7/31,21.37,20.71,0.075740069
1987/8/3,22.16,21.28,0.091021679
1987/8/4,21.97,21.07,0.085352851
1987/8/5,21.29,20.65,0.068820734
1987/8/6,21.14,20.68,0.062891277
1987/8/7,20.99,20.53,0.053434467
1987/8/10,20.73,20.34,0.046386447
1987/8/11,20.99,20.5,0.049938651
1987/8/12,20.99,20.46,0.044861825
1987/8/13,20.77,20.29,0.04466691
1987/8/14,20.57,20.08,0.040928447
1987/8/17,19.83,19.61,0.022933919
1987/8/18,19.9,19.59,0.021702462
1987/8/19,19.63,19.33,0.017608945
1987/8/20,19.42,19.03,0.012937871
1987/8/21,19.42,18.79,0.018036371
1987/8/24,18.6,18.59,-0.005106675
1987/8/25,18.64,18.6,-0.002786926
1987/8/26,19.46,19.27,0.012910878
1987/8/27,19.64,19.3,0.017599795
1987/8/28,19.39,19.07,0.01295819
1987/8/31,19.73,19.38,0.018665281
1987/9/1,19.63,19.3,0.015081967
1987/9/2,19.64,19.36,0.013702695
1987/9/3,19.5,19.29,0.007186009
1987/9/4,19.32,19.08,0.002705893
1987/9/8,18.94,18.76,-0.00750174
1987/9/9,19.38,19.14,-0.003348471
1987/9/10,19.67,19.34,0.003992521
1987/9/11,19.4,19.02,-0.002010109
1987/9/14,19.61,19.15,0.004899785
1987/9/15,19.7,19.11,0.005769966
1987/9/16,19.73,19.11,0.005315246
1987/9/17,19.56,18.96,-0.000443837
1987/9/18,19.55,18.97,0.001334923
1987/9/21,19.73,19.2,0.004869816
1987/9/22,19.25,19.1,-0.008268269
1987/9/23,19.25,19.49,0.001808621
1987/9/24,19.25,19.35,0.001808621
1987/9/25,19.46,19.16,0.008564466
1987/9/28,19.45,19.18,0.007658919
1987/9/29,19.54,19.28,-0.00508211
1987/9/30,19.59,19.32,-0.010729272
1987/10/1,19.62,19.38,-0.009415374
1987/10/2,19.86,19.64,-0.004135133
1987/10/5,19.82,19.56,-0.005876287
1987/10/6,19.44,19.2,-0.017514248
1987/10/7,19.66,19.42,-0.011122385
1987/10/8,19.59,19.31,-0.014176072
1987/10/9,19.7,19.32,-0.014951
1987/10/12,19.65,19.3,-0.017330758
1987/10/13,19.7,19.39,-0.016227086
1987/10/14,19.77,19.47,-0.017860551
1987/10/15,19.75,19.54,-0.02312217
1987/10/16,20.22,20.13,-0.017883384
1987/10/19,19.8,19.81,-0.031306433
1987/10/20,19.87,19.74,-0.032824304
1987/10/21,19.87,19.95,-0.024641406
1987/10/22,19.87,20.08,-0.026290366
1987/10/23,20.16,19.91,-0.013781552
1987/10/26,19.99,19.69,-0.003677734
1987/10/27,20.12,19.66,0.002597981
1987/10/28,20.08,19.63,-0.012996782
1987/10/29,19.97,19.55,-0.016640036
1987/10/30,19.96,19.61,-0.016857564
1987/11/2,19.62,19.33,-0.023481096
1987/11/3,19.49,19.15,-0.038159785
1987/11/4,19.07,18.78,-0.043313843
1987/11/5,18.98,18.8,-0.036623848
1987/11/6,18.8,18.62,-0.041392685
1987/11/9,18.63,18.48,-0.042176094
1987/11/10,18.94,18.75,-0.030970974
1987/11/11,18.9,18.69,-0.035292057
1987/11/12,18.91,18.69,-0.034214101
1987/11/13,18.93,18.63,-0.030131433
1987/11/16,18.65,18.42,-0.032084872
1987/11/17,18.4,18.3,-0.027659771
1987/11/18,18.64,18.57,-0.021588528
1987/11/19,18.57,18.36,-0.01741995
1987/11/20,18.93,18.44,-0.002288174
1987/11/23,18.93,18.61,0.003223834
1987/11/24,18.93,18.56,0.007871224
1987/11/25,18.62,18.46,0.000466732
1987/11/30,18.51,18.26,-0.017475296
1987/12/1,18.46,18.2,-0.019325612
1987/12/2,18.56,18.23,-0.011772721
1987/12/3,18.87,18.38,-0.011581873
1987/12/4,18.74,18.22,-0.012787722
1987/12/7,18.25,17.82,-0.025642484
1987/12/8,18.08,17.57,-0.028133802
1987/12/9,18.55,17.8,-0.012234456
1987/12/10,18.51,17.95,-0.005826415
1987/12/11,18.31,17.8,-0.019253589
1987/12/14,17.44,16.89,-0.044909989
1987/12/15,16.63,16.28,-0.058318263
1987/12/16,15.96,15.65,-0.079135891
1987/12/17,15.84,15.55,-0.08150551
1987/12/18,15.58,15.18,-0.088693234
1987/12/21,15.4,15.13,-0.090317612
1987/12/22,16.61,16.13,-0.057697698
1987/12/23,16.64,16.42,-0.062147907
1987/12/24,16.52,16.35,-0.063023324
1987/12/28,16.42,16.22,-0.074438686
1987/12/29,16.93,16.59,-0.058024011
1987/12/30,16.89,16.55,-0.054765855
1987/12/31,16.7,16.4,-0.060132132
1988/1/4,17.69,17.23,-0.037379197
1988/1/5,17.85,17.4,-0.034368902
1988/1/6,17.82,17.36,-0.036446073
1988/1/7,17.39,16.91,-0.052841901
1988/1/8,17.31,16.91,-0.053071783
1988/1/11,16.75,16.41,-0.059286417
1988/1/12,16.63,16.25,-0.067356976
1988/1/13,16.59,16.18,-0.065935888
1988/1/14,17.21,16.83,-0.050226252
1988/1/15,16.95,16.56,-0.056387606
1988/1/18,17.33,17.07,-0.048779246
1988/1/19,17.28,17.03,-0.051822213
1988/1/20,17.42,17.12,-0.049876409
1988/1/21,17.18,16.77,-0.068820615
1988/1/22,17.01,16.62,-0.066180162
1988/1/25,17.09,16.73,-0.062605086
1988/1/26,17.04,16.76,-0.06847331
1988/1/27,16.71,16.5,-0.079787259
1988/1/28,16.96,16.69,-0.069645412
1988/1/29,16.94,16.64,-0.06533231
1988/2/1,16.82,16.55,-0.067757522
1988/2/2,16.94,16.65,-0.064006894
1988/2/3,17.14,16.86,-0.057135944
1988/2/4,17.14,16.87,-0.058466776
1988/2/5,17.28,17.02,-0.048688116
1988/2/8,17.66,17.33,-0.035178079
1988/2/9,17.42,17.17,-0.032647437
1988/2/10,17.13,16.94,-0.040400486
1988/2/11,17.11,16.97,-0.036729667
1988/2/12,16.75,16.63,-0.042687156
1988/2/16,16.67,16.51,-0.051065672
1988/2/17,16.61,16.44,-0.051239669
1988/2/18,16.45,16.26,-0.055443399
1988/2/19,16.66,16.41,-0.048537858
1988/2/22,16.48,16.19,-0.048332418
1988/2/23,16.6,16.31,-0.042343002
1988/2/24,16.46,16.21,-0.052382073
1988/2/25,15.92,15.71,-0.061929613
1988/2/26,15.78,15.61,-0.067653918
1988/2/29,16.01,15.81,-0.065355041
1988/3/1,15.72,15.59,-0.07212543
1988/3/2,15.67,15.51,-0.0711627
1988/3/3,15.5,15.34,-0.071169075
1988/3/4,15.59,15.45,-0.067225273
1988/3/7,15.37,15.28,-0.074112801
1988/3/8,15.45,15.36,-0.075417023
1988/3/9,15.49,15.4,-0.070496955
1988/3/10,16,15.9,-0.046787717
1988/3/11,16.29,16.12,-0.032850677
1988/3/14,15.59,15.43,-0.057573887
1988/3/15,15.68,15.52,-0.058718395
1988/3/16,16,15.77,-0.04630002
1988/3/17,16.28,15.92,-0.015975249
1988/3/18,16.58,16.07,0.007930126
1988/3/21,16.49,16.12,0.022706314
1988/3/22,16.09,16.23,0.014825651
1988/3/23,16.86,16.63,0.045585799
1988/3/24,16.96,16.67,0.04958692
1988/3/25,17.03,16.79,0.023580281
1988/3/28,17.1,16.86,0.017622958
1988/3/29,16.98,16.74,0.016419929
1988/3/30,17.08,16.83,0.022437016
1988/3/31,17.08,16.84,0.01264148
1988/4/4,17.01,16.76,0.011906316
1988/4/5,16.79,16.54,0.010206848
1988/4/6,16.81,16.57,-0.010717564
1988/4/7,17.06,16.81,-0.008570221
1988/4/8,16.88,16.61,-0.012177279
1988/4/11,17.89,17.51,0.024466733
1988/4/12,18.09,17.7,0.029294959
1988/4/13,18.12,17.78,0.043049612
1988/4/14,18.3,18.01,0.051597724
1988/4/15,18.37,18.08,0.055130639
1988/4/18,18.52,18.34,0.041556866
1988/4/21,18.36,18.13,0.044812344
1988/4/22,18.3,18.09,0.030217569
1988/4/25,18.4,18.21,0.033603175
1988/4/26,18.6,18.39,0.036009184
1988/4/27,18.27,18.09,0.037205485
1988/4/28,17.98,17.84,0.034158668
1988/4/29,17.99,17.84,0.031535222
1988/5/2,17.14,17.09,0.009736803
1988/5/3,17.37,17.37,0.022315874
1988/5/4,17.2,17.35,0.01307211
1988/5/5,17.39,17.44,0.01914626
1988/5/6,17.74,17.69,0.030155617
1988/5/9,17.54,17.6,0.022615351
1988/5/10,17.46,17.63,0.015186669
1988/5/11,17.49,17.7,0.015674727
1988/5/12,17.48,17.73,0.011581873
1988/5/13,17.49,17.73,0.003991247
1988/5/16,17.66,17.97,0.012220404
1988/5/17,17.76,17.95,0.020529555
1988/5/18,17.43,17.75,0.011615545
1988/5/19,17.45,17.91,0.020903182
1988/5/20,17.17,17.96,0.017023222
1988/5/23,17.35,17.74,0.023397666
1988/5/24,17.4,17.73,0.029428707
1988/5/25,17.37,17.73,0.024691237
1988/5/26,17.54,17.94,0.03478274
1988/5/27,17.43,17.84,0.028843426
1988/5/31,17.51,17.86,0.033503131
1988/6/1,17.58,17.79,0.048842686
1988/6/2,17.65,17.92,0.053341807
1988/6/3,17.5,17.8,0.044106179
1988/6/6,17.26,17.43,0.044194676
1988/6/7,17.37,17.48,0.049188021
1988/6/8,17.33,17.44,0.052973203
1988/6/9,17.07,17.15,0.043305037
1988/6/10,16.73,16.8,0.039372587
1988/6/13,16.43,16.65,0.029246348
1988/6/14,16.83,17.04,0.038563395
1988/6/15,16.53,16.68,0.016875729
1988/6/16,16.66,16.87,0.01430996
1988/6/17,16.45,16.7,0.027799976
1988/6/20,16,16.51,0.013228266
1988/6/21,15.89,16.62,0.003292204
1988/6/22,16.44,16.8,0.01395875
1988/6/23,16.37,16.88,0.008032803
1988/6/24,16.01,16.61,-0.002973706
1988/6/27,15.86,16.42,-0.010015337
1988/6/28,15.78,16.28,-0.02278525
1988/6/29,15.43,15.9,-0.033569674
1988/6/30,15.16,15.57,-0.044351495
1988/7/1,14.94,15.38,-0.052506973
1988/7/5,15.09,15.51,-0.045066214
1988/7/6,15.36,15.81,-0.0396929
1988/7/7,15.83,16.28,-0.026861172
1988/7/8,15.46,15.95,-0.035064525
1988/7/11,14.78,15.22,-0.048861071
1988/7/12,14.72,15.1,-0.051414698
1988/7/13,14.44,14.86,-0.06600052
1988/7/14,14.76,15.22,-0.051283275
1988/7/15,14.86,15.21,-0.071267337
1988/7/18,15.7,16.02,-0.052073614
1988/7/19,15.23,15.86,-0.067231853
1988/7/20,15.66,16.33,-0.060721955
1988/7/21,16.39,16.73,-0.042619473
