Date,"MA(1,9)","MA(1,12)","MA(2,9)","MA(2,12)","MA(3,9)","MA(3,12)",MOM(9),MOM(12),"VOL(1,9)","VOL(1,12)","VOL(2,9)","VOL(2,12)","VOL(3,9)",PCAtech
1991/6/11,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
1991/6/12,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1991/6/13,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1991/6/14,1,0,0,0,0,0,0,0,1,0,0,0,0,-3.15687013188
1991/6/17,0,0,1,0,0,0,0,0,0,0,1,0,1,-2.58016303162
1991/6/18,0,0,0,0,1,0,0,0,0,0,0,0,1,-3.1374214578
1991/6/19,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1991/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1991/6/21,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.09590251291
1991/6/24,0,0,0,0,0,0,0,0,1,1,1,1,1,-1.56561846359
1991/6/25,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.724531357
1991/6/26,0,0,0,0,0,0,0,0,1,1,0,0,0,-3.1913450774
1991/6/27,0,0,0,0,0,0,0,0,1,1,1,1,1,-1.56561846359
1991/6/28,0,0,0,0,0,0,0,0,1,1,1,1,1,-1.56561846359
1991/7/1,1,1,1,0,1,0,0,1,1,1,1,1,1,1.28334185451
1991/7/2,1,1,1,1,1,1,1,0,0,1,1,1,1,2.04729004065
1991/7/3,0,0,1,1,1,1,0,0,0,0,0,0,0,-1.85690135938
1991/7/5,1,0,1,0,1,1,0,0,0,0,0,0,0,-1.89886918551
1991/7/8,1,1,1,1,1,1,1,1,1,1,0,0,0,1.41672644975
1991/7/9,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
1991/7/10,1,1,1,1,1,1,1,0,0,0,0,0,0,-0.122085728567
1991/7/11,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
1991/7/12,1,1,1,1,1,1,1,1,1,1,1,0,0,1.96203087214
1991/7/15,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/7/16,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/7/17,1,1,1,1,1,1,1,1,0,0,0,0,1,0.883540170154
1991/7/18,1,1,1,1,1,1,1,1,1,1,0,0,0,1.41672644975
1991/7/19,1,1,1,1,1,1,1,1,0,0,1,1,0,1.44869868533
1991/7/22,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
1991/7/23,0,0,0,1,1,1,1,1,0,0,0,0,0,-1.43325244866
1991/7/24,0,0,0,0,0,0,1,1,0,0,0,0,0,-3.23210259261
1991/7/25,0,1,0,0,0,0,1,1,0,0,0,0,0,-2.62278202703
1991/7/26,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
1991/7/29,1,1,1,1,0,0,1,1,0,0,0,0,0,-0.825502096062
1991/7/30,1,1,1,1,1,1,1,1,1,0,0,0,0,0.873077294352
1991/7/31,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/8/1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/8/2,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/8/5,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
1991/8/6,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/8/7,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/8/8,1,1,1,1,1,1,1,1,0,0,0,0,1,0.883540170154
1991/8/9,0,1,1,1,1,1,1,1,0,0,0,0,0,-0.224867980087
1991/8/12,0,1,0,1,1,1,1,1,0,0,0,0,0,-0.823931883082
1991/8/13,1,1,1,1,0,1,1,1,1,1,0,0,0,0.829616550553
1991/8/14,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/8/15,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/8/16,0,0,0,0,0,0,1,0,0,0,1,0,1,-2.63185597031
1991/8/19,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1991/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1991/8/21,1,1,0,0,0,0,1,1,1,1,1,1,0,0.114254967305
1991/8/22,1,1,1,1,1,0,1,1,1,1,1,1,1,2.45080474587
1991/8/23,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/8/26,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/8/27,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/8/28,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/8/29,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/8/30,1,1,1,1,1,1,1,1,0,0,0,1,1,1.43367831226
1991/9/3,0,1,1,1,1,1,1,1,0,0,0,0,0,-0.224867980087
1991/9/4,0,0,0,1,0,1,0,1,0,0,0,0,0,-2.56773331217
1991/9/5,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
1991/9/6,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
1991/9/9,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1991/9/10,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1991/9/11,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1991/9/12,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1991/9/13,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1991/9/16,0,0,0,0,0,0,0,0,1,0,0,0,0,-3.73499423281
1991/9/17,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.70951098393
1991/9/18,1,0,0,0,0,0,0,0,1,0,1,0,1,-2.08128166018
1991/9/19,1,1,1,1,1,0,0,0,1,1,1,1,1,1.42809193216
1991/9/20,1,1,1,1,1,1,0,0,1,1,1,1,1,2.01974024986
1991/9/23,0,0,1,1,1,1,1,0,1,1,1,1,1,1.37966654767
1991/9/24,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
1991/9/25,1,1,1,1,1,1,0,0,1,1,1,1,1,2.01974024986
1991/9/26,0,1,0,1,1,1,1,1,0,1,1,1,1,1.34544388614
1991/9/27,0,0,0,0,0,0,1,1,0,0,0,0,0,-3.23210259261
1991/9/30,1,1,0,1,0,1,1,1,0,1,0,0,0,-0.289268525958
1991/10/1,1,1,1,1,1,1,1,1,1,1,0,1,0,1.96686459186
1991/10/2,1,1,1,1,1,1,1,1,0,0,0,1,0,0.903394262945
1991/10/3,0,0,0,0,1,1,0,0,0,0,0,0,0,-3.07605718942
1991/10/4,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1991/10/7,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1991/10/8,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1991/10/9,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1991/10/10,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1991/10/11,0,0,0,0,0,0,0,0,1,0,0,0,0,-3.73499423281
1991/10/14,1,1,1,1,1,0,0,0,1,1,1,1,1,1.42809193216
1991/10/15,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/10/16,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/10/17,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/10/18,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/10/21,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/10/22,0,1,1,1,1,1,1,1,0,1,1,1,1,1.94450778913
1991/10/23,0,1,0,1,0,1,1,1,1,1,0,1,1,0.732850738062
1991/10/24,0,0,0,0,0,0,1,1,0,0,0,1,0,-2.6819644505
1991/10/25,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
1991/10/28,1,1,0,0,0,0,0,1,0,0,0,0,0,-2.59202889042
1991/10/29,1,1,1,1,0,0,0,1,1,1,0,0,0,-0.309402731452
1991/10/30,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/10/31,1,1,1,1,1,1,0,1,1,1,1,1,1,2.49508209926
1991/11/1,1,1,1,1,1,1,1,0,0,0,1,0,1,0.953502743139
1991/11/4,1,1,1,1,1,1,1,0,0,0,0,0,0,-0.122085728567
1991/11/5,0,0,0,1,1,1,1,0,0,0,0,0,0,-1.90859429806
1991/11/6,0,1,0,1,0,1,1,0,0,0,0,0,0,-1.88638363169
1991/11/7,1,1,1,1,0,1,1,1,1,1,0,0,0,0.829616550553
1991/11/8,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
1991/11/11,1,1,1,1,1,1,1,1,1,0,0,0,0,0.873077294352
1991/11/12,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/11/13,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/11/14,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/11/15,0,0,0,0,0,1,0,0,0,0,1,1,1,-2.03744047481
1991/11/18,0,0,0,0,0,0,0,0,1,1,0,1,1,-2.11092288598
1991/11/19,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.70467726421
1991/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1991/11/21,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1991/11/22,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1991/11/25,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1991/11/26,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1991/11/27,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1991/11/29,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1991/12/2,1,1,1,0,0,0,0,0,1,0,0,0,0,-1.94848566331
1991/12/3,1,1,1,1,1,1,1,0,0,0,0,0,0,-0.122085728567
1991/12/4,1,1,1,1,1,1,1,0,0,0,0,0,0,-0.122085728567
1991/12/5,0,0,1,1,1,1,0,0,0,0,0,0,0,-1.85690135938
1991/12/6,1,1,1,1,1,1,1,0,0,0,0,0,0,-0.122085728567
1991/12/9,0,1,1,1,0,1,1,0,0,0,0,0,0,-1.28731972869
1991/12/10,0,0,0,1,0,1,0,0,0,0,0,0,0,-3.04307516157
1991/12/11,0,0,0,0,0,0,1,1,0,0,0,0,0,-3.23210259261
1991/12/12,1,1,1,1,0,1,1,1,0,0,0,0,0,-0.233853778366
1991/12/13,1,1,1,1,1,1,1,1,1,0,0,0,0,0.873077294352
1991/12/16,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
1991/12/17,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
1991/12/18,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
1991/12/19,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
1991/12/20,1,1,1,1,1,1,1,1,1,1,1,0,1,2.49231492146
1991/12/23,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/12/24,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/12/26,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/12/27,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/12/30,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1991/12/31,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/1/2,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/1/3,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/1/6,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/1/7,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/1/8,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/1/9,1,1,1,1,1,1,1,1,0,1,1,1,1,2.52263189005
1992/1/10,0,1,0,1,0,1,1,1,0,0,0,0,0,-1.41104178228
1992/1/13,0,0,0,0,0,1,0,1,0,0,0,0,0,-3.18782523922
1992/1/14,1,1,0,1,0,1,1,1,0,0,0,0,0,-0.832917681361
1992/1/15,1,1,1,1,1,1,1,1,1,1,0,0,0,1.41672644975
1992/1/16,1,1,1,1,1,1,0,1,0,0,1,0,0,0.351189578915
1992/1/17,1,1,1,1,1,1,1,1,1,1,1,0,1,2.49231492146
1992/1/20,0,0,0,0,1,0,0,0,0,0,1,1,1,-2.04197889331
1992/1/21,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.724531357
1992/1/22,1,1,0,0,0,0,1,1,1,1,0,0,0,-0.981187597192
1992/1/23,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/1/24,0,0,0,0,0,0,1,0,1,1,0,0,0,-2.64397411309
1992/1/27,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/1/28,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/1/29,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/1/30,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/1/31,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/2/3,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/2/4,1,1,0,0,0,0,0,0,1,1,1,0,0,-1.45859598852
1992/2/5,1,1,1,1,0,0,0,0,0,0,1,0,0,-1.30291048739
1992/2/6,1,1,1,1,1,1,0,1,0,0,0,0,0,-0.194114843473
1992/2/7,0,0,1,0,1,1,0,0,0,0,0,0,0,-2.47699328643
1992/2/10,1,1,1,0,1,1,0,0,0,0,0,0,0,-1.28954861993
1992/2/11,1,1,1,1,1,1,1,0,0,0,0,0,0,-0.122085728567
1992/2/12,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
1992/2/13,1,1,1,1,1,1,1,0,0,0,0,0,0,-0.122085728567
1992/2/14,0,0,0,1,1,1,1,1,0,0,0,0,0,-1.43325244866
1992/2/18,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/2/19,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/2/20,1,1,0,0,0,0,1,1,1,0,0,0,0,-1.52483675259
1992/2/21,0,0,1,1,0,0,1,0,0,0,0,0,0,-2.48828861196
1992/2/24,1,0,0,0,1,1,0,0,1,0,0,0,1,-1.44782786567
1992/2/25,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/2/26,1,1,1,1,1,1,0,1,1,1,1,0,1,1.94494395715
1992/2/27,1,1,1,1,1,1,1,1,0,0,1,0,1,1.42884459254
1992/2/28,1,1,1,1,1,1,1,0,0,0,0,0,0,-0.122085728567
1992/3/2,1,1,1,1,1,1,1,0,0,0,0,0,0,-0.122085728567
1992/3/3,1,1,0,1,0,1,1,0,0,0,0,0,0,-1.30825953076
1992/3/4,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/3/5,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/3/6,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/3/9,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/3/10,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/3/11,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/3/12,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/3/13,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/3/16,1,0,1,0,0,0,0,0,1,1,1,0,0,-1.4688526511
1992/3/17,1,1,1,1,1,0,1,0,1,1,1,1,1,1.97546289647
1992/3/18,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
1992/3/19,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
1992/3/20,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/3/23,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/3/24,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/3/25,0,0,0,1,1,1,1,1,0,0,0,0,0,-1.43325244866
1992/3/26,0,1,0,0,0,1,1,1,0,1,0,0,0,-1.48748455393
1992/3/27,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/3/30,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/3/31,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/4/1,0,0,0,0,0,0,0,0,1,1,0,0,0,-3.1913450774
1992/4/2,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.70951098393
1992/4/3,0,0,0,0,0,0,0,0,1,1,1,0,1,-2.1157566057
1992/4/6,1,0,0,0,0,0,0,0,1,1,1,1,1,-0.987494362665
1992/4/7,0,0,0,0,0,0,0,0,1,1,1,1,1,-1.56561846359
1992/4/8,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.724531357
1992/4/9,0,0,0,0,0,0,0,0,1,1,0,0,0,-3.1913450774
1992/4/10,1,1,1,1,0,0,1,0,1,1,1,1,0,0.85806894795
1992/4/13,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
1992/4/14,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/4/15,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/4/16,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/4/20,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/4/21,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/4/22,1,1,1,1,1,1,1,1,0,1,1,1,1,2.52263189005
1992/4/23,1,1,0,1,0,1,1,1,1,1,0,1,1,1.31097483898
1992/4/24,0,1,0,1,0,1,1,1,0,1,0,1,0,-0.317254484772
1992/4/27,0,0,0,0,0,1,1,1,0,0,0,0,0,-2.64045427491
1992/4/28,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
1992/4/29,1,1,0,0,0,0,0,1,1,1,1,1,0,-0.433115997004
1992/4/30,1,1,1,1,1,1,0,1,1,1,1,1,1,2.49508209926
1992/5/1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/5/4,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/5/5,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/5/6,1,1,1,1,1,1,1,1,0,0,0,0,1,0.883540170154
1992/5/7,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
1992/5/8,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
1992/5/11,1,1,1,1,1,1,1,1,0,1,0,0,0,0.896905276238
1992/5/12,1,1,1,1,1,1,1,1,0,0,0,0,0,0.353256120836
1992/5/13,1,1,1,1,1,1,1,1,1,1,0,0,0,1.41672644975
1992/5/14,0,0,0,0,0,0,1,1,0,0,0,0,0,-3.23210259261
1992/5/15,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/5/18,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/5/19,1,1,0,0,0,0,0,1,1,1,0,0,0,-1.5285585615
1992/5/20,1,1,1,1,0,0,0,0,0,0,0,0,0,-1.84821490977
1992/5/21,0,0,0,0,1,0,0,0,0,0,0,0,0,-3.66770550712
1992/5/22,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/5/26,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/5/27,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/5/28,1,1,1,1,0,0,1,0,1,1,1,1,0,0.85806894795
1992/5/29,1,1,1,1,1,1,1,0,0,0,1,1,1,1.50364088525
1992/6/1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/6/2,0,0,1,1,1,1,0,1,0,0,1,1,1,0.244167103842
1992/6/3,1,1,0,0,1,1,0,1,1,1,1,1,1,1.27592626921
1992/6/4,0,0,0,0,0,0,1,1,0,0,1,1,1,-1.6063759788
1992/6/5,0,0,0,0,0,0,0,0,1,1,1,1,1,-1.56561846359
1992/6/8,0,0,0,0,0,0,1,0,0,0,1,1,0,-2.61200187752
1992/6/9,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/6/10,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/6/11,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/6/12,0,0,0,0,0,0,0,0,1,1,0,0,0,-3.1913450774
1992/6/15,0,0,0,0,0,0,0,0,1,1,1,1,1,-1.56561846359
1992/6/16,0,0,0,0,0,0,0,0,1,0,1,1,1,-2.10926761899
1992/6/17,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.724531357
1992/6/18,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/6/19,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/6/22,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/6/23,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/6/24,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/6/25,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/6/26,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/6/29,1,1,1,1,1,1,1,0,1,1,1,0,0,1.48668902274
1992/6/30,1,1,1,1,1,1,1,0,0,0,1,0,0,0.423218693821
1992/7/1,1,1,1,1,1,1,1,1,1,1,1,0,1,2.49231492146
1992/7/2,1,1,1,1,1,1,1,1,0,0,1,1,0,1.44869868533
1992/7/3,0,0,1,1,1,1,0,0,0,0,0,0,1,-1.32661731006
1992/7/6,1,1,1,1,1,1,1,1,1,1,1,0,0,1.96203087214
1992/7/7,1,1,1,1,1,1,1,1,0,0,1,1,0,1.44869868533
1992/7/8,1,1,0,1,1,1,1,1,1,1,0,0,1,1.34794659608
1992/7/9,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/7/10,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/7/13,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/7/14,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/7/15,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/7/16,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/7/17,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/7/20,0,0,0,1,1,1,1,1,0,1,0,1,1,0.190818898171
1992/7/21,0,0,0,0,0,1,1,1,1,1,0,1,0,-1.02684580389
1992/7/22,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.70467726421
1992/7/23,0,0,0,0,0,0,0,1,0,1,0,0,0,-3.23582440152
1992/7/24,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
1992/7/27,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/7/28,1,1,1,1,0,0,1,1,0,0,0,0,0,-0.825502096062
1992/7/29,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/7/30,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/7/31,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/8/3,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/8/4,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/8/5,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/8/6,0,1,1,1,1,1,1,1,0,1,1,1,1,1.94450778913
1992/8/7,0,0,0,1,0,1,1,1,0,0,0,0,0,-2.02036234786
1992/8/10,0,0,0,0,0,0,1,1,0,0,0,0,0,-3.23210259261
1992/8/11,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
1992/8/12,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
1992/8/13,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.77947355692
1992/8/14,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/8/17,1,0,1,0,0,0,0,0,0,0,0,0,0,-3.0776274024
1992/8/18,1,1,1,1,1,1,0,0,1,0,1,0,0,0.395668903028
1992/8/19,0,0,1,0,1,1,0,0,0,0,1,0,1,-1.40140481472
1992/8/20,0,0,0,0,1,0,0,0,1,1,1,1,1,-0.978508564386
1992/8/21,0,0,0,0,0,0,0,0,0,0,1,1,1,-2.62908879251
1992/8/24,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.724531357
1992/8/25,0,0,0,0,0,0,0,0,1,1,0,0,0,-3.1913450774
1992/8/26,0,0,0,0,0,0,0,0,1,1,1,1,0,-2.09590251291
1992/8/27,0,0,0,0,0,0,0,0,1,1,1,1,1,-1.56561846359
1992/8/28,0,0,0,0,0,0,0,0,1,1,1,1,1,-1.56561846359
1992/8/31,0,0,1,0,0,0,0,0,1,1,1,1,1,-0.966554560593
1992/9/1,1,1,1,0,1,0,0,0,1,1,1,1,1,0.808000005108
1992/9/2,1,1,1,1,1,1,0,0,1,1,1,1,1,2.01974024986
1992/9/3,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
1992/9/4,1,1,1,1,1,1,1,0,1,1,1,1,1,2.56711121417
1992/9/7,0,0,1,1,1,1,0,0,1,1,1,1,1,0.832295583358
1992/9/8,0,0,0,0,1,1,1,0,1,1,1,1,1,0.160510717619
1992/9/9,1,1,0,1,0,1,1,1,1,1,1,1,1,1.85627926137
1992/9/10,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/9/11,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/9/14,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/9/15,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/9/16,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/9/17,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/9/18,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/9/21,1,1,1,1,1,1,1,1,1,1,1,1,1,3.04245306357
1992/9/22,0,0,0,0,1,1,1,1,1,1,1,1,1,0.635852567022
1992/9/23,0,0,0,0,0,0,0,1,1,1,1,1,1,-1.09027661419
1992/9/24,0,0,0,0,0,0,0,1,1,1,1,1,1,-1.09027661419
1992/9/25,0,0,0,0,0,0,0,0,1,1,1,1,1,-1.56561846359
1992/9/28,0,0,0,0,0,0,0,0,1,1,1,1,1,-1.56561846359
1992/9/29,0,0,0,0,0,0,0,0,1,1,1,1,1,-1.56561846359
1992/9/30,0,0,0,0,0,0,0,0,1,1,1,1,1,-1.56561846359
1992/10/1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1.56561846359
1992/10/2,0,0,0,0,0,0,0,0,0,0,1,1,1,-2.62908879251
1992/10/5,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/10/6,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/10/7,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/10/8,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/10/9,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
1992/10/12,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25481540632
