Date,SPX,VOLUME
1992/5/27,412.17,128536304
1992/5/26,411.41,145223600
1992/5/22,414.02,101932200
1992/5/21,412.6,123456200
1992/5/20,415.39,131321904
1992/5/19,416.37,134338496
1992/5/18,412.81,104070000
1992/5/15,410.09,149574096
1992/5/14,413.14,147497792
1992/5/13,416.45,115925904
1992/5/12,416.29,132538304
1992/5/11,418.49,106176096
1992/5/8,416.05,113370496
1992/5/7,415.85,116646800
1992/5/6,416.79,135104608
1992/5/5,416.84,147570304
1992/5/4,416.91,125425296
1992/5/1,412.53,130027904
1992/4/30,414.95,161128992
1992/4/29,412.02,148463008
1992/4/28,409.11,138715200
1992/4/27,408.45,129142896
1992/4/24,409.02,151525600
1992/4/23,411.6,171296992
1992/4/22,409.81,161420896
1992/4/21,410.26,161400992
1992/4/20,410.16,148356096
1992/4/16,416.05,179824400
1992/4/15,416.28,173684992
1992/4/14,412.39,177306304
1992/4/13,406.08,104309296
1992/4/10,404.29,148051200
1992/4/9,400.64,164037600
1992/4/8,394.5,192532896
1992/4/7,398.06,153047696
1992/4/6,405.59,138670896
1992/4/3,401.55,145604400
1992/4/2,400.5,140848304
1992/4/1,404.23,131474096
1992/3/31,403.69,125891696
1992/3/30,403,101706800
1992/3/27,403.5,129902600
1992/3/26,407.86,122295400
1992/3/25,407.52,144858304
1992/3/24,408.88,137584000
1992/3/23,409.91,108312400
1992/3/20,411.3,195210592
1992/3/19,409.8,135761904
1992/3/18,409.15,134584304
1992/3/17,409.58,129355200
1992/3/16,406.39,106301600
1992/3/13,405.84,119554400
1992/3/12,403.89,124878600
1992/3/11,404.03,131739400
1992/3/10,406.89,143822592
1992/3/9,405.21,111836496
1992/3/6,404.44,132973800
1992/3/5,406.51,141971008
1992/3/4,409.33,141090304
1992/3/3,412.85,143920496
1992/3/2,412.45,127695104
1992/2/28,412.7,140717296
1992/2/27,413.86,140286400
1992/2/26,415.35,160844800
1992/2/25,410.45,148547504
1992/2/24,412.27,123763800
1992/2/21,411.46,193773792
1992/2/20,413.9,192911104
1992/2/19,408.26,171168992
1992/2/18,407.38,170260992
1992/2/14,412.48,150892800
1992/2/13,413.69,159516304
1992/2/12,417.13,165251808
1992/2/11,413.76,146152992
1992/2/10,413.77,134424800
1992/2/7,411.09,171170096
1992/2/6,413.82,163524496
1992/2/5,413.84,181948800
1992/2/4,413.85,167391104
1992/2/3,409.53,133329104
1992/1/31,408.79,152676896
1992/1/30,411.63,137308496
1992/1/29,410.34,180231392
1992/1/28,414.96,150763808
1992/1/27,414.99,131507800
1992/1/24,415.48,156348496
1992/1/23,414.96,167850208
1992/1/22,418.13,171683504
1992/1/21,412.64,167365696
1992/1/20,416.36,131473400
1992/1/17,418.86,223701792
1992/1/16,418.21,255461792
1992/1/15,420.77,232259600
1992/1/14,420.44,194262896
1992/1/13,414.34,143954208
1992/1/10,415.1,164892192
1992/1/9,417.61,205643104
1992/1/8,418.1,217625792
1992/1/7,417.4,181143104
1992/1/6,417.96,175008896
1992/1/3,419.34,157520192
1992/1/2,417.26,152854592
1991/12/31,417.09,182086096
1991/12/30,415.14,174811296
1991/12/27,406.46,110367696
1991/12/26,404.84,104109400
1991/12/24,399.33,121119800
1991/12/23,396.82,163436896
1991/12/20,387.04,251761696
1991/12/19,382.52,137650208
1991/12/18,383.48,130463904
1991/12/17,382.74,131046096
1991/12/16,384.46,121905800
1991/12/13,384.47,139204496
1991/12/12,381.55,135237904
1991/12/11,377.7,137889600
1991/12/10,377.9,132094000
1991/12/9,378.26,123030096
1991/12/6,379.09,149676896
1991/12/5,377.4,120240800
1991/12/4,380.07,133833000
1991/12/3,380.96,135969792
1991/12/2,381.4,140358304
1991/11/29,375.22,50080500
1991/11/27,376.55,103850400
1991/11/26,377.96,156577296
1991/11/25,375.34,127164000
1991/11/22,376.14,139100704
1991/11/21,380.06,143402496
1991/11/20,378.53,145821696
1991/11/19,379.42,172271808
1991/11/18,385.24,168622704
1991/11/15,382.62,165953200
1991/11/14,397.15,134178400
1991/11/13,397.41,125106304
1991/11/12,396.74,136136800
1991/11/11,393.12,83823800
1991/11/8,392.89,124475104
1991/11/7,393.72,141711696
1991/11/6,389.97,115481696
1991/11/5,388.71,118974496
1991/11/4,390.28,112233904
1991/11/1,391.32,139913904
1991/10/31,392.46,128130096
1991/10/30,392.96,130199600
1991/10/29,391.48,131553904
1991/10/28,389.52,113492096
1991/10/25,384.2,117224304
1991/10/24,385.07,129489800
1991/10/23,387.94,137888496
1991/10/22,387.83,139425792
1991/10/21,390.02,107525600
1991/10/18,392.5,152153600
1991/10/17,391.92,159028000
1991/10/16,392.8,165185904
1991/10/15,391.01,153206592
1991/10/14,386.47,91841904
1991/10/11,381.45,100390800
1991/10/10,380.55,125388896
1991/10/9,376.8,142517504
1991/10/8,380.67,126589800
1991/10/7,379.5,108055000
1991/10/4,381.24,116146800
1991/10/3,384.47,127832304
1991/10/2,388.26,117546800
1991/10/1,389.2,116705296
1991/9/30,387.86,107940600
1991/9/27,385.9,115960704
1991/9/26,386.49,117030704
1991/9/25,386.88,120190800
1991/9/24,387.71,124496304
1991/9/23,385.92,107307904
1991/9/20,387.92,195731904
1991/9/19,387.56,154597296
1991/9/18,386.94,98130200
1991/9/17,385.5,121675296
1991/9/16,385.78,130309752
1991/9/13,383.59,132278304
1991/9/12,387.34,112415000
1991/9/11,385.09,107282704
1991/9/10,384.56,104525904
1991/9/9,388.57,78699104
1991/9/6,389.1,128718800
1991/9/5,389.14,118414200
1991/9/4,389.97,115805400
1991/9/3,392.15,115826704
1991/8/30,395.43,91824000
1991/8/29,396.47,106583296
1991/8/28,396.64,118319800
1991/8/27,393.06,99249504
1991/8/26,393.85,93074496
1991/8/23,394.17,141226304
1991/8/22,391.33,129327104
1991/8/21,390.59,173115904
1991/8/20,379.43,142433904
1991/8/19,376.47,175627504
1991/8/16,385.58,149800192
1991/8/15,389.33,128066800
1991/8/14,389.9,147999696
1991/8/13,389.62,161024496
1991/8/12,388.02,109448896
1991/8/9,387.12,109465600
1991/8/8,389.32,121679104
1991/8/7,390.56,125164496
1991/8/6,390.62,130062896
1991/8/5,385.06,91570304
1991/8/2,387.18,118202600
1991/8/1,387.12,125160496
1991/7/31,387.81,114626704
1991/7/30,386.69,119627600
1991/7/29,383.15,92015104
1991/7/26,380.93,93120000
1991/7/25,380.96,106376304
1991/7/24,378.64,117273696
1991/7/23,379.42,116953600
1991/7/22,382.88,104484000
1991/7/19,384.22,135689104
1991/7/18,385.37,144991504
1991/7/17,381.18,131450200
1991/7/16,381.54,128190000
1991/7/15,382.39,112191400
1991/7/12,380.25,122945800
1991/7/11,376.97,113069504
1991/7/10,375.74,137417904
1991/7/9,376.11,113530896
1991/7/8,377.94,109283200
1991/7/5,374.08,52819700
1991/7/3,373.33,108365904
1991/7/2,377.47,123360000
1991/7/1,377.92,128521600
1991/6/28,371.16,122982600
1991/6/27,374.4,117489696
1991/6/26,371.59,130457504
1991/6/25,370.65,113741200
1991/6/24,370.94,105067800
1991/6/21,377.75,160766096
1991/6/20,375.42,127361904
1991/6/19,375.09,119072600
1991/6/18,378.59,114251904
1991/6/17,380.13,95036000
1991/6/14,382.29,128121200
1991/6/13,377.63,108516672
1991/6/12,376.65,130573904
1991/6/11,381.05,114912496
1991/6/10,378.57,94105800
1991/6/7,379.43,123763600
1991/6/6,383.63,124005504
1991/6/5,385.09,144060992
1991/6/4,387.74,138955696
1991/6/3,388.06,135216400
1991/5/31,389.83,179987088
1991/5/30,386.96,170163504
1991/5/29,382.79,150452992
1991/5/28,381.94,122102096
1991/5/24,377.49,92191296
1991/5/23,374.97,126104600
1991/5/22,376.19,120747104
1991/5/21,375.35,142696192
1991/5/20,372.28,81582896
1991/5/17,372.39,135075808
1991/5/16,372.19,115989904
1991/5/15,368.57,152610800
1991/5/14,371.62,147851296
1991/5/13,376.76,97013504
1991/5/10,375.74,127022704
1991/5/9,383.25,131155696
1991/5/8,378.51,112114096
1991/5/7,377.32,110130896
1991/5/6,380.08,91009504
1991/5/3,380.8,113969600
1991/5/2,380.52,123665400
1991/5/1,380.29,146465504
1991/4/30,375.35,161912992
1991/4/29,373.66,112659104
1991/4/26,379.02,107687000
1991/4/25,379.25,127117800
1991/4/24,382.76,124488200
1991/4/23,381.76,129061296
1991/4/22,380.95,123120200
1991/4/19,384.2,152448400
1991/4/18,388.46,164001792
1991/4/17,390.45,184018304
1991/4/16,387.62,156633600
1991/4/15,381.19,129208400
1991/4/12,380.4,137605104
1991/4/11,377.63,151244800
1991/4/10,373.15,120870600
1991/4/9,373.56,118616600
1991/4/8,378.66,92092896
1991/4/5,375.36,142206304
1991/4/4,379.77,142923600
1991/4/3,378.94,161144608
1991/4/2,379.5,141603808
1991/4/1,371.3,98964600
1991/3/28,375.22,107781904
1991/3/27,375.35,155169600
1991/3/26,376.3,146442800
1991/3/25,369.83,105139400
1991/3/22,367.48,121846200
1991/3/21,366.58,146532400
1991/3/20,367.92,145047200
1991/3/19,366.59,132400600
1991/3/18,372.11,110121696
1991/3/15,373.59,198566000
1991/3/14,373.5,163190400
1991/3/13,374.57,131411200
1991/3/12,370.03,127065200
1991/3/11,372.96,117871416
1991/3/8,374.95,148295696
1991/3/7,375.91,149069296
1991/3/6,376.17,199199808
1991/3/5,376.72,180349696
1991/3/4,369.33,132711400
1991/3/1,370.47,156220000
1991/2/28,367.07,158259104
1991/2/27,367.74,154266096
1991/2/26,362.81,121541000
1991/2/25,367.26,144230896
1991/2/22,365.65,167000496
1991/2/21,364.97,129857000
1991/2/20,365.14,142188992
1991/2/19,369.39,144948304
1991/2/15,369.06,184064192
1991/2/14,364.22,178879808
1991/2/13,369.02,160959200
1991/2/12,365.5,203983104
1991/2/11,368.58,200438704
1991/2/8,359.35,145111008
1991/2/7,356.52,230629600
1991/2/6,358.07,212258416
1991/2/5,351.26,216429200
1991/2/4,348.34,186724704
1991/2/1,343.05,199583008
1991/1/31,343.93,166202208
1991/1/30,340.91,189951392
1991/1/29,335.84,132676400
1991/1/28,336.03,111472800
1991/1/25,336.07,165500496
1991/1/24,334.78,175605200
1991/1/23,330.21,132399504
1991/1/22,328.31,139568608
1991/1/21,331.06,118254304
1991/1/18,332.23,221425408
1991/1/17,327.97,285289408
1991/1/16,316.17,117039104
1991/1/15,313.73,86531200
1991/1/14,312.49,99804000
1991/1/11,315.23,102375200
1991/1/10,314.53,100686600
1991/1/9,311.49,162351296
1991/1/8,314.9,117119104
1991/1/7,315.44,100745400
1991/1/4,321,114560200
1991/1/3,321.91,116310704
1991/1/2,326.45,100095696
1990/12/31,330.22,72408704
1990/12/28,328.72,76959296
1990/12/27,328.29,72127800
1990/12/26,330.85,53798700
1990/12/24,329.9,37941400
1990/12/21,331.75,190965504
1990/12/20,330.12,130998000
1990/12/19,330.2,135106000
1990/12/18,330.05,130470600
1990/12/17,326.02,83948000
1990/12/14,326.82,112203600
1990/12/13,329.34,121178304
1990/12/12,330.19,142568608
1990/12/11,326.44,112280200
1990/12/10,328.89,104080600
1990/12/7,327.75,132860704
1990/12/6,329.07,218152896
1990/12/5,329.92,162727696
1990/12/4,326.35,150372496
1990/12/3,324.1,142247504
1990/11/30,322.22,162050704
1990/11/29,316.42,109030896
1990/11/28,317.95,114507200
1990/11/27,318.1,117614000
1990/11/26,316.51,104549400
1990/11/23,315.1,48588648
1990/11/21,316.03,114753104
1990/11/20,315.31,143659392
1990/11/19,319.34,115860896
1990/11/16,317.12,156625408
1990/11/15,317.02,122296200
1990/11/14,320.4,142370704
1990/11/13,317.67,132738096
1990/11/12,319.48,127985104
1990/11/9,313.74,115269000
1990/11/8,307.61,123933000
1990/11/7,306.01,121182704
1990/11/6,311.62,111594800
1990/11/5,314.59,116898704
1990/11/2,311.85,136651904
1990/11/1,307.02,122792800
1990/10/31,304,126950704
1990/10/30,304.06,120181000
1990/10/29,301.88,108023296
1990/10/26,304.71,106773296
1990/10/25,310.17,112356200
1990/10/24,312.6,119009296
1990/10/23,312.36,114486496
1990/10/22,314.76,126149000
1990/10/19,312.48,194473904
1990/10/18,305.74,170812304
1990/10/17,298.76,135917696
1990/10/16,298.92,121543104
1990/10/15,303.23,140669408
1990/10/12,300.03,156531008
1990/10/11,295.46,154335200
1990/10/10,300.39,138970000
1990/10/9,305.1,117836896
1990/10/8,313.48,74189504
1990/10/5,311.5,122363000
1990/10/4,312.69,115939696
1990/10/3,311.4,107941200
1990/10/2,315.21,150680896
1990/10/1,314.94,165312992
1990/9/28,306.05,163525104
1990/9/27,300.97,150562496
1990/9/26,305.06,127381696
1990/9/25,308.26,121041800
1990/9/24,304.59,130794704
1990/9/21,311.32,172640496
1990/9/20,311.48,117193400
1990/9/19,316.6,119264600
1990/9/18,318.6,115847200
1990/9/17,317.77,91874096
1990/9/14,316.83,109792096
1990/9/13,318.65,97955904
1990/9/12,322.54,104146304
1990/9/11,321.04,92075400
1990/9/10,321.63,95794800
1990/9/7,323.4,106724704
1990/9/6,320.46,101197696
1990/9/5,324.39,91859600
1990/9/4,323.09,71474400
1990/8/31,322.56,75448096
1990/8/30,318.71,97763296
1990/8/29,324.19,110971000
1990/8/28,321.34,102056600
1990/8/27,321.44,128076496
1990/8/24,311.51,159619504
1990/8/23,307.06,196445792
1990/8/22,316.55,140657600
1990/8/21,321.86,159983104
1990/8/20,328.51,103633400
1990/8/17,327.83,179418896
1990/8/16,332.39,111915800
1990/8/15,340.06,104729504
1990/8/14,339.39,98593800
1990/8/13,338.84,94069400
1990/8/10,335.52,116559296
1990/8/9,339.94,118018304
1990/8/8,338.35,161263008
1990/8/7,334.83,185729104
1990/8/6,334.43,191818896
1990/8/3,344.86,240803904
1990/8/2,351.48,196111600
1990/8/1,355.52,136798896
1990/7/31,356.15,134995808
1990/7/30,355.55,114174896
1990/7/27,353.44,116089800
1990/7/26,355.91,127211904
1990/7/25,357.09,123373000
1990/7/24,355.79,143162496
1990/7/23,355.31,169524400
1990/7/20,361.61,149210208
1990/7/19,365.32,146833696
1990/7/18,364.22,147054208
1990/7/17,367.52,150280400
1990/7/16,368.95,116206496
1990/7/13,367.31,169543392
1990/7/12,365.44,163556096
1990/7/11,361.23,134018000
1990/7/10,356.49,114089296
1990/7/9,359.52,88993104
1990/7/6,358.42,84341296
1990/7/5,355.68,98894496
1990/7/3,360.16,93750896
1990/7/2,359.54,85641696
1990/6/29,358.02,108243200
1990/6/28,357.63,103507504
1990/6/27,355.14,106464600
1990/6/26,352.06,111716200
1990/6/25,352.31,105109800
1990/6/22,355.43,137834592
1990/6/21,360.47,109059200
1990/6/20,359.1,101851200
1990/6/19,358.47,101585504
1990/6/18,356.88,105053696
1990/6/15,362.91,173224192
1990/6/14,362.9,110003600
1990/6/13,364.9,123801800
1990/6/12,366.25,118214600
1990/6/11,361.63,90339800
1990/6/8,358.71,114254400
1990/6/7,363.15,122477296
1990/6/6,364.96,127019104
1990/6/5,366.64,158428096
1990/6/4,367.4,133454000
1990/6/1,363.16,142272304
1990/5/31,361.23,119267000
1990/5/30,360.86,158776096
1990/5/29,360.65,106193600
1990/5/25,354.58,93630600
1990/5/24,358.41,119052496
1990/5/23,359.29,131197104
1990/5/22,358.43,155504400
1990/5/21,358,135754592
1990/5/18,354.64,131352200
1990/5/17,354.47,128450704
1990/5/16,354,122637400
1990/5/15,354.28,133331400
1990/5/14,354.75,184137376
1990/5/11,352,187216496
1990/5/10,343.82,121816496
1990/5/9,342.86,121273800
1990/5/8,342.01,106893200
1990/5/7,340.53,105119000
1990/5/4,338.39,113511248
1990/5/3,335.57,115308304
1990/5/2,334.48,107642200
1990/5/1,332.25,113546400
1990/4/30,330.8,93777200
1990/4/27,329.11,98881296
1990/4/26,332.92,109133296
1990/4/25,332.03,101437104
1990/4/24,330.36,106279400
1990/4/23,331.05,108242496
1990/4/20,335.12,148486096
1990/4/19,338.09,124085000
1990/4/18,340.72,125689000
1990/4/17,344.68,99688096
1990/4/16,344.74,112353904
1990/4/12,344.34,106954800
1990/4/11,341.92,107114600
1990/4/10,342.07,97593504
1990/4/9,341.37,82722304
1990/4/6,340.08,106410304
1990/4/5,340.73,110784304
1990/4/4,341.09,120850304
1990/4/3,343.64,114830200
1990/4/2,338.7,95038304
1990/3/30,339.94,104959200
1990/3/29,340.79,98317296
1990/3/28,342,125476704
1990/3/27,341.5,91094600
1990/3/26,337.63,82257600
1990/3/23,337.22,95957904
1990/3/22,335.69,138961792
1990/3/21,339.74,97958000
1990/3/20,341.57,142829904
1990/3/19,343.53,114135000
1990/3/16,341.91,192707104
1990/3/15,338.07,106425296
1990/3/14,336.87,109196400
1990/3/13,336,116659400
1990/3/12,338.67,89454800
1990/3/9,337.93,120353104
1990/3/8,340.27,136345408
1990/3/7,336.95,130776800
1990/3/6,337.93,114012000
1990/3/5,333.74,111036800
1990/3/2,335.54,132524200
1990/3/1,332.74,130810496
1990/2/28,331.89,136612992
1990/2/27,330.26,124295000
1990/2/26,328.67,111004096
1990/2/23,324.15,116277296
1990/2/22,325.7,138276608
1990/2/21,327.67,126508704
1990/2/20,327.99,108818200
1990/2/16,332.72,131704000
1990/2/15,334.89,113347600
1990/2/14,332.01,102507504
1990/2/13,331.02,109001504
1990/2/12,330.08,85920000
1990/2/9,333.62,116016704
1990/2/8,332.96,130835904
1990/2/7,333.75,138140400
1990/2/6,329.66,97962496
1990/2/5,331.85,107823696
1990/2/2,330.92,118106896
1990/2/1,328.79,114765296
1990/1/31,329.08,143493296
1990/1/30,322.98,0
1990/1/29,325.2,0
1990/1/26,325.8,0
1990/1/25,326.08,0
1990/1/24,330.26,0
1990/1/23,331.61,0
1990/1/22,330.38,0
1990/1/19,339.15,0
1990/1/18,338.19,0
1990/1/17,337.4,0
1990/1/16,340.75,0
1990/1/15,337,0
1990/1/12,339.93,0
1990/1/11,348.53,0
1990/1/10,347.31,0
1990/1/9,349.62,0
1990/1/8,353.79,0
1990/1/5,352.2,0
1990/1/4,355.67,0
1990/1/3,358.76,0
1990/1/2,359.69,0
1990/1/1,,0
1989/12/29,353.4,
1989/12/28,350.67,
1989/12/27,348.81,
1989/12/26,346.81,
1989/12/22,347.42,
1989/12/21,344.78,
1989/12/20,342.84,
1989/12/19,342.46,
1989/12/18,343.69,
1989/12/15,350.06,
1989/12/14,350.93,
1989/12/13,352.75,
1989/12/12,351.73,
1989/12/11,348.56,
1989/12/8,348.69,
1989/12/7,347.59,
1989/12/6,348.55,
1989/12/5,349.58,
1989/12/4,351.41,
1989/12/1,350.63,
1989/11/30,345.99,
1989/11/29,343.6,
1989/11/28,345.77,
1989/11/27,345.61,
1989/11/24,343.97,
1989/11/22,341.91,
1989/11/21,339.59,
1989/11/20,339.35,
1989/11/17,341.61,
1989/11/16,340.58,
1989/11/15,340.54,
1989/11/14,337.99,
1989/11/13,339.55,
1989/11/10,339.1,
1989/11/9,336.57,
1989/11/8,338.15,
1989/11/7,334.81,
1989/11/6,332.61,
1989/11/3,337.62,
1989/11/2,338.48,
1989/11/1,341.2,
1989/10/31,340.36,
1989/10/30,335.07,
1989/10/27,335.06,
1989/10/26,337.93,
1989/10/25,342.5,
1989/10/24,343.7,
1989/10/23,344.83,
1989/10/20,347.16,
1989/10/19,347.13,
1989/10/18,341.76,
1989/10/17,341.16,
1989/10/16,342.85,
1989/10/13,333.62,
1989/10/12,355.39,
1989/10/11,356.99,
1989/10/10,359.13,
1989/10/9,359.8,
1989/10/6,358.78,
1989/10/5,356.97,
1989/10/4,356.94,
1989/10/3,354.71,
1989/10/2,350.87,
1989/9/29,349.15,
1989/9/28,348.6,
1989/9/27,345.1,
1989/9/26,344.33,
1989/9/25,344.23,
1989/9/22,347.05,
1989/9/21,345.7,
1989/9/20,346.47,
1989/9/19,346.55,
1989/9/18,346.73,
1989/9/15,345.06,
1989/9/14,343.16,
1989/9/13,345.46,
1989/9/12,348.7,
1989/9/11,347.66,
1989/9/8,348.76,
1989/9/7,348.35,
1989/9/6,349.24,
1989/9/5,352.56,
1989/9/1,353.73,
1989/8/31,351.45,
1989/8/30,350.65,
1989/8/29,349.84,
1989/8/28,352.09,
1989/8/25,350.52,
1989/8/24,351.52,
1989/8/23,344.7,
1989/8/22,341.19,
1989/8/21,340.67,
1989/8/18,346.03,
1989/8/17,344.45,
1989/8/16,345.66,
1989/8/15,344.71,
1989/8/14,343.06,
1989/8/11,344.74,
1989/8/10,348.25,
1989/8/9,346.94,
1989/8/8,349.35,
1989/8/7,349.41,
1989/8/4,343.92,
1989/8/3,344.74,
1989/8/2,344.34,
1989/8/1,343.75,
1989/7/31,346.08,
1989/7/28,342.15,
1989/7/27,341.99,
1989/7/26,338.05,
1989/7/25,333.88,
1989/7/24,333.67,
1989/7/21,335.9,
1989/7/20,333.51,
1989/7/19,335.73,
1989/7/18,331.35,
1989/7/17,332.44,
1989/7/14,331.84,
1989/7/13,329.95,
1989/7/12,329.81,
1989/7/11,328.78,
1989/7/10,327.07,
1989/7/7,324.91,
1989/7/6,321.55,
1989/7/5,320.64,
1989/7/3,319.23,
1989/6/30,317.98,
1989/6/29,319.68,
1989/6/28,325.81,
1989/6/27,328.44,
1989/6/26,326.6,
1989/6/23,328,
1989/6/22,322.32,
1989/6/21,320.48,
1989/6/20,321.25,
1989/6/19,321.89,
1989/6/16,321.35,
1989/6/15,320.08,
1989/6/14,323.83,
1989/6/13,323.91,
1989/6/12,326.24,
1989/6/9,326.69,
1989/6/8,326.75,
1989/6/7,326.95,
1989/6/6,324.24,
1989/6/5,322.03,
1989/6/2,325.52,
1989/6/1,321.97,
1989/5/31,320.52,
1989/5/30,319.05,
1989/5/26,321.59,
1989/5/25,319.17,
1989/5/24,319.14,
1989/5/23,318.32,
1989/5/22,321.98,
1989/5/19,321.24,
1989/5/18,317.97,
1989/5/17,317.48,
1989/5/16,315.28,
1989/5/15,316.16,
1989/5/12,313.84,
1989/5/11,306.95,
1989/5/10,305.8,
1989/5/9,305.19,
1989/5/8,306,
1989/5/5,307.61,
1989/5/4,307.77,
1989/5/3,308.16,
1989/5/2,308.12,
1989/5/1,309.12,
1989/4/28,309.64,
1989/4/27,309.58,
1989/4/26,306.93,
1989/4/25,306.75,
1989/4/24,308.69,
1989/4/21,309.61,
1989/4/20,306.19,
1989/4/19,307.15,
1989/4/18,306.02,
1989/4/17,301.72,
1989/4/14,301.36,
1989/4/13,296.4,
1989/4/12,298.99,
1989/4/11,298.49,
1989/4/10,297.11,
1989/4/7,297.16,
1989/4/6,295.29,
1989/4/5,296.24,
1989/4/4,295.31,
1989/4/3,296.39,
1989/3/31,294.87,
1989/3/30,292.52,
1989/3/29,292.35,
1989/3/28,291.59,
1989/3/27,290.57,
1989/3/23,288.98,
1989/3/22,290.49,
1989/3/21,291.33,
1989/3/20,289.92,
1989/3/17,292.69,
1989/3/16,299.44,
1989/3/15,296.67,
1989/3/14,295.14,
1989/3/13,295.32,
1989/3/10,292.88,
1989/3/9,293.93,
1989/3/8,294.08,
1989/3/7,293.87,
1989/3/6,294.81,
1989/3/3,291.18,
1989/3/2,289.95,
1989/3/1,287.11,
1989/2/28,288.86,
1989/2/27,287.82,
1989/2/24,287.13,
1989/2/23,292.05,
1989/2/22,290.91,
1989/2/21,295.98,
1989/2/17,296.76,
1989/2/16,294.81,
1989/2/15,294.24,
1989/2/14,291.81,
1989/2/13,292.54,
1989/2/10,292.02,
1989/2/9,296.06,
1989/2/8,298.65,
1989/2/7,299.63,
1989/2/6,296.04,
1989/2/3,296.97,
1989/2/2,296.84,
1989/2/1,297.09,
1989/1/31,297.47,
1989/1/30,294.99,
1989/1/27,293.82,
1989/1/26,291.69,
1989/1/25,289.14,
1989/1/24,288.49,
1989/1/23,284.5,
1989/1/20,286.63,
1989/1/19,286.9,
1989/1/18,286.53,
1989/1/17,283.55,
1989/1/16,284.14,
1989/1/13,283.87,
1989/1/12,283.17,
1989/1/11,282.01,
1989/1/10,280.38,
1989/1/9,280.98,
1989/1/6,280.67,
1989/1/5,280.01,
1989/1/4,279.43,
1989/1/3,275.31,
1988/12/30,277.72,
1988/12/29,279.4,
1988/12/28,277.08,
1988/12/27,276.83,
1988/12/23,277.87,
1988/12/22,276.87,
1988/12/21,277.38,
1988/12/20,277.47,
1988/12/19,278.91,
1988/12/16,276.29,
1988/12/15,274.28,
1988/12/14,275.31,
1988/12/13,276.31,
1988/12/12,276.52,
1988/12/9,277.03,
1988/12/8,276.57,
1988/12/7,278.13,
1988/12/6,277.59,
1988/12/5,274.93,
1988/12/2,271.81,
1988/12/1,272.49,
1988/11/30,273.7,
1988/11/29,270.91,
1988/11/28,268.64,
1988/11/25,267.23,
1988/11/23,269,
1988/11/22,267.21,
1988/11/21,266.22,
1988/11/18,266.47,
1988/11/17,264.6,
1988/11/16,263.82,
1988/11/15,268.34,
1988/11/14,267.72,
1988/11/11,267.92,
1988/11/10,273.69,
1988/11/9,273.33,
1988/11/8,275.15,
1988/11/7,273.93,
1988/11/4,276.31,
1988/11/3,279.2,
1988/11/2,279.06,
1988/11/1,279.06,
1988/10/31,278.97,
1988/10/28,278.53,
1988/10/27,277.28,
1988/10/26,281.38,
1988/10/25,282.38,
1988/10/24,282.28,
1988/10/21,283.66,
1988/10/20,282.88,
1988/10/19,276.97,
1988/10/18,279.38,
1988/10/17,276.41,
1988/10/14,275.5,
1988/10/13,275.22,
1988/10/12,273.98,
1988/10/11,277.93,
1988/10/10,278.24,
1988/10/7,278.07,
1988/10/6,272.39,
1988/10/5,271.86,
1988/10/4,270.62,
1988/10/3,271.38,
1988/9/30,271.91,
1988/9/29,272.59,
1988/9/28,269.08,
1988/9/27,268.26,
1988/9/26,268.88,
1988/9/23,269.76,
1988/9/22,269.18,
1988/9/21,270.16,
1988/9/20,269.73,
1988/9/19,268.82,
1988/9/16,270.65,
1988/9/15,268.13,
1988/9/14,269.31,
1988/9/13,267.43,
1988/9/12,266.47,
1988/9/9,266.84,
1988/9/8,265.88,
1988/9/7,265.87,
1988/9/6,265.59,
1988/9/2,264.48,
1988/9/1,258.35,
1988/8/31,261.52,
1988/8/30,262.51,
1988/8/29,262.33,
1988/8/26,259.68,
1988/8/25,259.18,
1988/8/24,261.13,
1988/8/23,257.09,
1988/8/22,256.98,
1988/8/19,260.24,
1988/8/18,261.03,
1988/8/17,260.77,
1988/8/16,260.56,
1988/8/15,258.69,
1988/8/12,262.55,
1988/8/11,262.75,
1988/8/10,261.9,
1988/8/9,266.49,
1988/8/8,269.98,
1988/8/5,271.15,
1988/8/4,271.93,
1988/8/3,272.98,
1988/8/2,272.06,
1988/8/1,272.21,
1988/7/29,272.02,
1988/7/28,266.02,
1988/7/27,262.5,
1988/7/26,265.19,
1988/7/25,264.68,
1988/7/22,263.5,
1988/7/21,266.66,
1988/7/20,270,
1988/7/19,268.47,
1988/7/18,270.51,
1988/7/15,272.05,
1988/7/14,270.26,
1988/7/13,269.32,
1988/7/12,267.85,
1988/7/11,270.55,
1988/7/8,270.02,
1988/7/7,271.78,
1988/7/6,272.02,
1988/7/5,275.81,
1988/7/1,271.78,
1988/6/30,273.5,
1988/6/29,270.98,
1988/6/28,272.31,
1988/6/27,269.06,
1988/6/24,273.78,
1988/6/23,274.82,
1988/6/22,275.66,
1988/6/21,271.67,
1988/6/20,268.94,
1988/6/17,270.68,
1988/6/16,269.77,
1988/6/15,274.45,
1988/6/14,274.3,
1988/6/13,271.43,
1988/6/10,271.26,
1988/6/9,270.2,
1988/6/8,271.52,
1988/6/7,265.17,
1988/6/6,267.05,
1988/6/3,266.45,
1988/6/2,265.33,
1988/6/1,266.69,
1988/5/31,262.16,
1988/5/27,253.42,
1988/5/26,254.63,
1988/5/25,253.76,
1988/5/24,253.51,
1988/5/23,250.83,
1988/5/20,253.02,
1988/5/19,252.57,
1988/5/18,251.35,
